student_id,academic_year,programme_code,programme_year,status,status_change_at
1110,1050-51,2.2.19,3,enrolled,1050-09-01
1111,1050-51,1.5.12,3,enrolled,1050-09-01
1112,1050-51,1.4.11,2,repeating,1050-09-01
1113,1050-51,2.1.15,3,enrolled,1050-09-01
1114,1050-51,4.3.40,3,enrolled,1050-09-01
1116,1050-51,2.1.17,3,enrolled,1050-09-01
1117,1050-51,4.4.42,3,enrolled,1050-09-01
1118,1050-51,1.3.8,3,enrolled,1050-09-01
1121,1050-51,1.5.12,3,enrolled,1050-09-01
1122,1050-51,2.3.23,3,enrolled,1050-09-01
1123,1050-51,1.5.12,3,enrolled,1050-09-01
1124,1050-51,3.1.27,3,enrolled,1050-09-01
1125,1050-51,2.4.26,3,enrolled,1050-09-01
1126,1050-51,1.2.6,3,enrolled,1050-09-01
1127,1050-51,3.2.29,3,enrolled,1050-09-01
1128,1050-51,4.4.43,3,enrolled,1050-09-01
1129,1050-51,4.1.34,3,enrolled,1050-09-01
113,1050-51,2.1.16,3,repeating,1050-09-01
1130,1050-51,2.3.22,3,enrolled,1050-09-01
1132,1050-51,2.4.26,3,enrolled,1050-09-01
1133,1050-51,1.1.1,3,enrolled,1050-09-01
1134,1050-51,3.2.29,2,enrolled,1050-09-01
1135,1050-51,4.3.40,3,enrolled,1050-09-01
1136,1050-51,1.5.12,3,enrolled,1050-09-01
1137,1050-51,4.3.41,3,enrolled,1050-09-01
1138,1050-51,3.3.32,3,enrolled,1050-09-01
1139,1050-51,2.4.24,3,enrolled,1050-09-01
1140,1050-51,1.1.2,3,enrolled,1050-09-01
1141,1050-51,4.3.41,3,enrolled,1050-09-01
1142,1050-51,4.2.38,3,enrolled,1050-09-01
1143,1050-51,1.5.14,2,repeating,1050-09-01
1146,1050-51,2.4.24,3,enrolled,1050-09-01
1147,1050-51,4.3.40,3,enrolled,1050-09-01
1148,1050-51,4.2.38,3,enrolled,1050-09-01
1150,1050-51,1.2.6,3,enrolled,1050-09-01
1151,1050-51,2.1.17,3,enrolled,1050-09-01
1152,1050-51,4.4.44,3,enrolled,1050-09-01
1153,1050-51,4.4.44,3,enrolled,1050-09-01
1154,1050-51,1.2.5,3,enrolled,1050-09-01
1155,1050-51,1.1.1,3,enrolled,1050-09-01
1156,1050-51,2.1.17,3,enrolled,1050-09-01
1157,1050-51,4.3.39,3,enrolled,1050-09-01
1158,1050-51,2.3.22,3,enrolled,1050-09-01
1159,1050-51,4.4.43,3,enrolled,1050-09-01
1160,1050-51,4.1.35,3,enrolled,1050-09-01
1161,1050-51,3.1.28,3,enrolled,1050-09-01
1162,1050-51,1.1.1,3,enrolled,1050-09-01
1164,1050-51,1.1.3,3,enrolled,1050-09-01
1165,1050-51,4.3.40,3,enrolled,1050-09-01
1166,1050-51,2.1.16,3,enrolled,1050-09-01
1167,1050-51,2.1.17,3,enrolled,1050-09-01
1168,1050-51,4.4.42,3,enrolled,1050-09-01
1169,1050-51,2.3.23,3,enrolled,1050-09-01
1170,1050-51,4.3.41,3,enrolled,1050-09-01
1171,1050-51,4.4.42,3,enrolled,1050-09-01
1172,1050-51,2.2.20,3,enrolled,1050-09-01
1173,1050-51,4.4.43,3,enrolled,1050-09-01
1174,1050-51,2.2.19,3,enrolled,1050-09-01
1175,1050-51,4.4.42,3,enrolled,1050-09-01
1176,1050-51,2.2.18,3,enrolled,1050-09-01
1177,1050-51,1.1.1,3,enrolled,1050-09-01
1178,1050-51,2.1.16,3,enrolled,1050-09-01
1179,1050-51,4.1.34,3,enrolled,1050-09-01
1181,1050-51,4.3.39,3,enrolled,1050-09-01
1182,1050-51,4.2.37,3,enrolled,1050-09-01
1183,1050-51,2.4.25,3,enrolled,1050-09-01
1184,1050-51,1.1.3,2,repeating,1050-09-01
1186,1050-51,2.3.22,3,enrolled,1050-09-01
1187,1050-51,4.3.41,2,repeating,1050-09-01
1188,1050-51,1.1.2,3,enrolled,1050-09-01
1189,1050-51,2.2.19,3,enrolled,1050-09-01
1190,1050-51,1.1.3,3,enrolled,1050-09-01
1191,1050-51,1.3.9,3,enrolled,1050-09-01
1192,1050-51,4.3.41,3,enrolled,1050-09-01
1193,1050-51,1.1.2,3,enrolled,1050-09-01
1194,1050-51,2.3.23,3,enrolled,1050-09-01
1196,1050-51,4.4.44,3,enrolled,1050-09-01
1197,1050-51,1.3.8,3,enrolled,1050-09-01
1198,1050-51,4.3.41,2,repeating,1050-09-01
1199,1050-51,2.3.23,3,enrolled,1050-09-01
1200,1050-51,3.2.30,3,enrolled,1050-09-01
1201,1050-51,2.2.18,3,enrolled,1050-09-01
1203,1050-51,4.3.41,3,enrolled,1050-09-01
1204,1050-51,4.4.43,3,enrolled,1050-09-01
1205,1050-51,3.2.30,3,enrolled,1050-09-01
1206,1050-51,2.4.24,3,enrolled,1050-09-01
1209,1050-51,4.2.36,3,enrolled,1050-09-01
1210,1050-51,4.3.40,3,enrolled,1050-09-01
1211,1050-51,1.1.3,3,enrolled,1050-09-01
1214,1050-51,3.1.27,3,enrolled,1050-09-01
1215,1050-51,3.1.28,3,enrolled,1050-09-01
1216,1050-51,2.3.22,3,enrolled,1050-09-01
1217,1050-51,4.2.38,3,enrolled,1050-09-01
1219,1050-51,3.1.27,3,enrolled,1050-09-01
1220,1050-51,2.3.21,3,enrolled,1050-09-01
1221,1050-51,1.3.8,3,enrolled,1050-09-01
1222,1050-51,4.3.39,2,enrolled,1050-09-01
1223,1050-51,2.2.18,3,enrolled,1050-09-01
1224,1050-51,2.4.25,3,enrolled,1050-09-01
1225,1050-51,2.3.21,3,enrolled,1050-09-01
1226,1050-51,2.3.21,3,enrolled,1050-09-01
1228,1050-51,2.1.16,3,enrolled,1050-09-01
1229,1050-51,4.3.41,3,enrolled,1050-09-01
1230,1050-51,2.3.21,3,enrolled,1050-09-01
1231,1050-51,4.4.44,3,enrolled,1050-09-01
1232,1050-51,2.2.19,3,enrolled,1050-09-01
1233,1050-51,2.1.15,3,enrolled,1050-09-01
1234,1050-51,4.3.41,3,enrolled,1050-09-01
1235,1050-51,4.2.36,2,repeating,1050-09-01
1236,1050-51,1.4.11,3,enrolled,1050-09-01
1237,1050-51,3.3.31,3,enrolled,1050-09-01
1238,1050-51,4.2.36,3,enrolled,1050-09-01
1239,1050-51,2.1.17,3,enrolled,1050-09-01
1240,1050-51,2.1.17,3,enrolled,1050-09-01
1241,1050-51,2.1.17,3,enrolled,1050-09-01
1242,1050-51,1.3.8,3,enrolled,1050-09-01
1243,1050-51,4.3.41,3,enrolled,1050-09-01
1245,1050-51,4.3.41,3,enrolled,1050-09-01
1246,1050-51,4.2.38,3,enrolled,1050-09-01
1248,1050-51,4.4.44,3,enrolled,1050-09-01
1251,1050-51,1.2.5,3,enrolled,1050-09-01
1252,1050-51,4.2.38,3,enrolled,1050-09-01
1253,1050-51,3.3.31,3,enrolled,1050-09-01
1254,1050-51,1.4.11,3,enrolled,1050-09-01
1255,1050-51,4.2.38,3,enrolled,1050-09-01
1256,1050-51,4.4.44,3,enrolled,1050-09-01
1257,1050-51,4.4.42,3,enrolled,1050-09-01
1258,1050-51,4.2.38,3,enrolled,1050-09-01
1259,1050-51,4.2.38,3,enrolled,1050-09-01
1260,1050-51,2.3.23,3,enrolled,1050-09-01
1261,1050-51,3.2.29,3,enrolled,1050-09-01
1262,1050-51,3.3.32,3,enrolled,1050-09-01
1263,1050-51,4.4.42,3,enrolled,1050-09-01
1264,1050-51,1.3.9,3,enrolled,1050-09-01
1265,1050-51,1.2.5,3,enrolled,1050-09-01
1266,1050-51,4.1.33,3,enrolled,1050-09-01
1267,1050-51,3.2.29,3,enrolled,1050-09-01
1269,1050-51,1.3.8,3,enrolled,1050-09-01
1270,1050-51,4.3.41,3,enrolled,1050-09-01
1271,1050-51,4.3.39,3,enrolled,1050-09-01
1272,1050-51,1.2.5,3,enrolled,1050-09-01
1273,1050-51,1.3.8,3,enrolled,1050-09-01
1274,1050-51,1.5.12,3,enrolled,1050-09-01
1275,1050-51,1.1.1,3,enrolled,1050-09-01
1276,1050-51,3.2.29,3,enrolled,1050-09-01
1277,1050-51,3.3.32,3,enrolled,1050-09-01
1278,1050-51,2.2.19,3,enrolled,1050-09-01
1280,1050-51,4.3.40,3,enrolled,1050-09-01
1281,1050-51,4.4.42,3,enrolled,1050-09-01
1282,1050-51,1.5.13,3,enrolled,1050-09-01
1283,1050-51,1.2.5,3,enrolled,1050-09-01
1284,1050-51,4.4.42,3,enrolled,1050-09-01
1285,1050-51,2.3.23,3,enrolled,1050-09-01
1287,1050-51,3.3.31,3,enrolled,1050-09-01
1288,1050-51,4.4.44,3,enrolled,1050-09-01
1289,1050-51,4.4.44,2,repeating,1050-09-01
1290,1050-51,2.2.18,3,enrolled,1050-09-01
1291,1050-51,4.1.35,3,enrolled,1050-09-01
1292,1050-51,1.2.6,2,enrolled,1050-09-01
1293,1050-51,2.4.25,2,repeating,1050-09-01
1294,1050-51,2.2.18,3,enrolled,1050-09-01
1295,1050-51,1.2.4,3,enrolled,1050-09-01
1297,1050-51,4.4.42,3,enrolled,1050-09-01
1298,1050-51,4.3.39,3,enrolled,1050-09-01
1299,1050-51,3.1.28,3,enrolled,1050-09-01
1300,1050-51,2.2.19,3,enrolled,1050-09-01
1301,1050-51,1.4.11,3,enrolled,1050-09-01
1302,1050-51,4.1.33,3,enrolled,1050-09-01
1303,1050-51,2.1.15,3,enrolled,1050-09-01
1304,1050-51,4.1.33,3,enrolled,1050-09-01
1305,1050-51,1.2.5,3,enrolled,1050-09-01
1306,1050-51,4.1.33,3,enrolled,1050-09-01
1307,1050-51,3.2.30,3,enrolled,1050-09-01
1308,1050-51,2.4.24,3,enrolled,1050-09-01
1310,1050-51,2.3.21,3,enrolled,1050-09-01
1312,1050-51,1.1.1,3,enrolled,1050-09-01
1313,1050-51,2.3.21,3,enrolled,1050-09-01
1314,1050-51,2.3.21,3,enrolled,1050-09-01
1315,1050-51,4.3.40,3,enrolled,1050-09-01
1316,1050-51,2.4.25,3,enrolled,1050-09-01
1317,1050-51,3.3.31,3,enrolled,1050-09-01
1318,1050-51,4.4.44,3,enrolled,1050-09-01
1319,1050-51,4.3.40,3,enrolled,1050-09-01
1320,1050-51,1.3.8,3,enrolled,1050-09-01
1321,1050-51,3.2.29,3,enrolled,1050-09-01
1322,1050-51,4.2.36,3,enrolled,1050-09-01
1323,1050-51,1.2.5,3,enrolled,1050-09-01
1324,1050-51,1.3.9,3,enrolled,1050-09-01
1325,1050-51,3.2.29,3,enrolled,1050-09-01
1326,1050-51,1.2.5,2,repeating,1050-09-01
1327,1050-51,4.1.34,3,enrolled,1050-09-01
1328,1050-51,2.4.26,3,enrolled,1050-09-01
1329,1050-51,4.4.42,3,enrolled,1050-09-01
1330,1050-51,2.2.19,3,enrolled,1050-09-01
1331,1050-51,3.3.32,3,enrolled,1050-09-01
1332,1050-51,2.4.24,3,enrolled,1050-09-01
1333,1050-51,4.4.42,3,enrolled,1050-09-01
1335,1050-51,2.2.18,3,enrolled,1050-09-01
1336,1050-51,2.3.23,3,enrolled,1050-09-01
1337,1050-51,1.1.2,3,enrolled,1050-09-01
1338,1050-51,3.3.31,3,enrolled,1050-09-01
1339,1050-51,1.1.2,3,enrolled,1050-09-01
1340,1050-51,3.3.32,3,enrolled,1050-09-01
1341,1050-51,4.3.40,3,enrolled,1050-09-01
1342,1050-51,4.1.35,3,enrolled,1050-09-01
1343,1050-51,4.1.33,3,enrolled,1050-09-01
1344,1050-51,1.1.3,3,enrolled,1050-09-01
1345,1050-51,4.1.35,3,enrolled,1050-09-01
1346,1050-51,1.1.1,3,enrolled,1050-09-01
1348,1050-51,2.1.16,3,enrolled,1050-09-01
1349,1050-51,4.2.38,3,enrolled,1050-09-01
1350,1050-51,4.1.35,3,enrolled,1050-09-01
1351,1050-51,3.3.31,3,enrolled,1050-09-01
1352,1050-51,4.3.40,1,repeating,1050-09-01
1353,1050-51,3.2.30,3,enrolled,1050-09-01
1355,1050-51,2.1.17,3,enrolled,1050-09-01
1356,1050-51,3.3.31,3,enrolled,1050-09-01
1357,1050-51,4.4.43,3,enrolled,1050-09-01
1358,1050-51,3.3.32,3,enrolled,1050-09-01
1359,1050-51,3.2.29,2,enrolled,1050-09-01
1361,1050-51,4.3.39,3,enrolled,1050-09-01
1363,1050-51,2.2.19,3,enrolled,1050-09-01
1365,1050-51,4.3.41,3,enrolled,1050-09-01
1366,1050-51,1.1.2,2,repeating,1050-09-01
1367,1050-51,1.5.14,3,enrolled,1050-09-01
1369,1050-51,1.3.9,3,enrolled,1050-09-01
1370,1050-51,3.2.29,3,enrolled,1050-09-01
1371,1050-51,4.4.42,3,enrolled,1050-09-01
1372,1050-51,3.3.31,3,enrolled,1050-09-01
1373,1050-51,3.3.31,3,enrolled,1050-09-01
1374,1050-51,2.3.23,3,enrolled,1050-09-01
1376,1050-51,2.2.20,3,enrolled,1050-09-01
1377,1050-51,2.3.23,3,enrolled,1050-09-01
1378,1050-51,4.1.35,3,enrolled,1050-09-01
1379,1050-51,3.2.29,3,enrolled,1050-09-01
1380,1050-51,2.4.25,3,enrolled,1050-09-01
1381,1050-51,4.2.36,3,enrolled,1050-09-01
1382,1050-51,1.2.5,3,enrolled,1050-09-01
1383,1050-51,3.3.32,3,enrolled,1050-09-01
1384,1050-51,4.2.37,3,enrolled,1050-09-01
1385,1050-51,2.2.18,3,enrolled,1050-09-01
1387,1050-51,2.4.26,3,enrolled,1050-09-01
1388,1050-51,3.2.30,3,enrolled,1050-09-01
1389,1050-51,3.2.30,2,repeating,1050-09-01
1390,1050-51,2.1.16,3,enrolled,1050-09-01
1391,1050-51,4.3.40,3,enrolled,1050-09-01
1392,1050-51,2.3.23,3,enrolled,1050-09-01
1393,1050-51,4.2.37,3,enrolled,1050-09-01
1394,1050-51,1.5.12,3,enrolled,1050-09-01
1396,1050-51,4.1.35,3,enrolled,1050-09-01
1397,1050-51,4.3.39,3,enrolled,1050-09-01
1398,1050-51,2.2.18,3,enrolled,1050-09-01
1399,1050-51,4.3.41,2,repeating,1050-09-01
1401,1050-51,2.3.23,3,enrolled,1050-09-01
1402,1050-51,1.2.5,3,enrolled,1050-09-01
1403,1050-51,2.2.18,3,enrolled,1050-09-01
1404,1050-51,2.1.17,3,enrolled,1050-09-01
1405,1050-51,2.2.18,3,enrolled,1050-09-01
1406,1050-51,3.3.32,3,enrolled,1050-09-01
1407,1050-51,3.1.28,3,enrolled,1050-09-01
1409,1050-51,3.3.32,3,enrolled,1050-09-01
1410,1050-51,1.1.3,3,enrolled,1050-09-01
1411,1050-51,4.1.33,3,enrolled,1050-09-01
1412,1050-51,2.1.17,3,enrolled,1050-09-01
1413,1050-51,4.3.40,3,enrolled,1050-09-01
1414,1050-51,4.3.39,3,enrolled,1050-09-01
1415,1050-51,1.3.8,2,repeating,1050-09-01
1416,1050-51,3.3.32,3,enrolled,1050-09-01
1417,1050-51,2.2.18,3,enrolled,1050-09-01
1418,1050-51,1.1.1,3,enrolled,1050-09-01
1419,1050-51,2.3.23,3,enrolled,1050-09-01
1420,1050-51,1.2.4,3,enrolled,1050-09-01
1421,1050-51,1.1.3,3,enrolled,1050-09-01
1422,1050-51,3.3.31,3,enrolled,1050-09-01
1423,1050-51,4.1.33,3,enrolled,1050-09-01
1424,1050-51,2.2.18,3,enrolled,1050-09-01
1425,1050-51,4.1.33,3,enrolled,1050-09-01
1426,1050-51,2.3.22,3,enrolled,1050-09-01
1427,1050-51,4.1.33,3,enrolled,1050-09-01
1428,1050-51,4.2.38,3,enrolled,1050-09-01
1429,1050-51,2.3.23,3,enrolled,1050-09-01
1431,1050-51,3.2.29,3,enrolled,1050-09-01
1432,1050-51,3.2.30,3,enrolled,1050-09-01
1433,1050-51,2.1.17,3,enrolled,1050-09-01
1434,1050-51,1.1.1,3,enrolled,1050-09-01
1435,1050-51,4.1.35,3,enrolled,1050-09-01
1436,1050-51,4.1.34,2,enrolled,1050-09-01
1437,1050-51,1.1.2,3,enrolled,1050-09-01
1438,1050-51,1.1.1,3,enrolled,1050-09-01
1439,1050-51,1.5.12,3,enrolled,1050-09-01
1440,1050-51,4.1.34,3,enrolled,1050-09-01
1441,1050-51,2.1.17,3,enrolled,1050-09-01
1442,1050-51,2.4.24,3,enrolled,1050-09-01
1443,1050-51,3.1.27,3,enrolled,1050-09-01
1444,1050-51,1.5.13,3,enrolled,1050-09-01
1445,1050-51,1.4.11,3,enrolled,1050-09-01
1446,1050-51,1.2.4,3,enrolled,1050-09-01
1447,1050-51,4.1.33,3,enrolled,1050-09-01
1448,1050-51,1.1.3,3,enrolled,1050-09-01
1449,1050-51,4.3.40,3,enrolled,1050-09-01
1450,1050-51,3.1.28,3,enrolled,1050-09-01
1451,1050-51,4.4.44,3,enrolled,1050-09-01
1452,1050-51,2.4.26,3,enrolled,1050-09-01
1453,1050-51,4.1.35,3,enrolled,1050-09-01
1455,1050-51,1.2.4,3,enrolled,1050-09-01
1456,1050-51,1.2.4,3,enrolled,1050-09-01
1457,1050-51,4.2.38,3,enrolled,1050-09-01
1459,1050-51,4.4.44,3,enrolled,1050-09-01
1460,1050-51,4.1.35,3,enrolled,1050-09-01
1461,1050-51,2.3.22,3,enrolled,1050-09-01
1462,1050-51,4.4.44,3,enrolled,1050-09-01
1463,1050-51,4.4.43,3,enrolled,1050-09-01
1464,1050-51,2.2.18,3,enrolled,1050-09-01
1465,1050-51,4.3.39,3,enrolled,1050-09-01
1466,1050-51,1.3.8,3,enrolled,1050-09-01
1467,1050-51,2.4.25,3,enrolled,1050-09-01
1468,1050-51,1.1.2,3,enrolled,1050-09-01
1469,1050-51,3.3.32,3,enrolled,1050-09-01
1470,1050-51,4.4.44,3,enrolled,1050-09-01
1471,1050-51,4.1.33,3,enrolled,1050-09-01
1472,1050-51,4.1.33,3,enrolled,1050-09-01
1474,1050-51,4.4.43,3,enrolled,1050-09-01
1475,1050-51,2.4.25,3,enrolled,1050-09-01
1476,1050-51,3.2.30,3,enrolled,1050-09-01
1477,1050-51,2.2.19,2,enrolled,1050-09-01
1478,1050-51,2.2.19,3,enrolled,1050-09-01
1479,1050-51,4.2.37,3,enrolled,1050-09-01
1482,1050-51,1.2.5,3,enrolled,1050-09-01
1483,1050-51,2.4.25,3,enrolled,1050-09-01
1484,1050-51,2.3.23,3,enrolled,1050-09-01
1485,1050-51,2.1.16,2,repeating,1050-09-01
1486,1050-51,2.3.21,3,enrolled,1050-09-01
1489,1050-51,4.4.42,3,enrolled,1050-09-01
1491,1050-51,2.2.20,3,enrolled,1050-09-01
1492,1050-51,2.2.18,3,enrolled,1050-09-01
1493,1050-51,4.3.40,3,enrolled,1050-09-01
1494,1050-51,2.2.18,3,enrolled,1050-09-01
1495,1050-51,3.3.32,3,enrolled,1050-09-01
1496,1050-51,4.2.37,3,enrolled,1050-09-01
1498,1050-51,2.2.20,3,enrolled,1050-09-01
1501,1050-51,1.2.5,2,enrolled,1050-09-01
1502,1050-51,2.3.21,2,enrolled,1050-09-01
1503,1050-51,4.3.41,2,enrolled,1050-09-01
1504,1050-51,4.1.34,2,enrolled,1050-09-01
1505,1050-51,1.2.5,2,enrolled,1050-09-01
1506,1050-51,1.1.2,2,enrolled,1050-09-01
1507,1050-51,2.2.20,2,enrolled,1050-09-01
1508,1050-51,3.2.30,2,enrolled,1050-09-01
1510,1050-51,4.2.37,2,enrolled,1050-09-01
1511,1050-51,2.2.19,2,enrolled,1050-09-01
1512,1050-51,4.2.37,2,enrolled,1050-09-01
1513,1050-51,1.3.8,2,enrolled,1050-09-01
1514,1050-51,3.1.27,2,enrolled,1050-09-01
1515,1050-51,4.3.40,2,enrolled,1050-09-01
1516,1050-51,4.2.38,2,enrolled,1050-09-01
1517,1050-51,3.2.29,2,enrolled,1050-09-01
1518,1050-51,1.2.4,2,enrolled,1050-09-01
1519,1050-51,4.1.34,2,enrolled,1050-09-01
1520,1050-51,4.3.41,2,enrolled,1050-09-01
1521,1050-51,1.2.4,2,enrolled,1050-09-01
1522,1050-51,4.1.34,2,enrolled,1050-09-01
1523,1050-51,2.4.25,2,enrolled,1050-09-01
1524,1050-51,3.1.28,2,enrolled,1050-09-01
1525,1050-51,4.2.38,2,enrolled,1050-09-01
1526,1050-51,1.4.11,2,enrolled,1050-09-01
1527,1050-51,1.5.12,2,enrolled,1050-09-01
1528,1050-51,4.3.39,2,enrolled,1050-09-01
1529,1050-51,1.5.12,2,enrolled,1050-09-01
1531,1050-51,4.1.35,2,enrolled,1050-09-01
1532,1050-51,2.3.23,2,enrolled,1050-09-01
1533,1050-51,4.4.42,2,enrolled,1050-09-01
1534,1050-51,4.1.33,2,enrolled,1050-09-01
1535,1050-51,4.4.44,2,enrolled,1050-09-01
1536,1050-51,2.2.18,2,enrolled,1050-09-01
1537,1050-51,2.3.23,2,enrolled,1050-09-01
1538,1050-51,2.1.17,2,enrolled,1050-09-01
1539,1050-51,2.1.17,2,enrolled,1050-09-01
1540,1050-51,4.2.36,2,enrolled,1050-09-01
1541,1050-51,3.2.30,2,enrolled,1050-09-01
1542,1050-51,1.3.7,2,enrolled,1050-09-01
1543,1050-51,3.3.32,2,enrolled,1050-09-01
1544,1050-51,4.1.34,1,repeating,1050-09-01
1545,1050-51,1.1.2,2,enrolled,1050-09-01
1546,1050-51,2.1.15,2,enrolled,1050-09-01
1547,1050-51,1.3.9,2,enrolled,1050-09-01
1548,1050-51,4.3.39,2,enrolled,1050-09-01
1549,1050-51,1.3.7,2,enrolled,1050-09-01
1550,1050-51,3.2.30,2,enrolled,1050-09-01
1551,1050-51,3.1.28,2,enrolled,1050-09-01
1552,1050-51,2.3.22,2,enrolled,1050-09-01
1553,1050-51,2.4.25,2,enrolled,1050-09-01
1554,1050-51,4.4.44,2,enrolled,1050-09-01
1555,1050-51,4.2.38,2,enrolled,1050-09-01
1556,1050-51,1.1.1,2,enrolled,1050-09-01
1557,1050-51,2.3.23,2,enrolled,1050-09-01
1558,1050-51,4.2.37,2,enrolled,1050-09-01
1559,1050-51,1.5.13,2,enrolled,1050-09-01
1561,1050-51,2.3.23,2,enrolled,1050-09-01
1562,1050-51,2.2.18,2,enrolled,1050-09-01
1563,1050-51,4.1.35,2,enrolled,1050-09-01
1564,1050-51,2.2.20,2,enrolled,1050-09-01
1565,1050-51,3.3.32,2,enrolled,1050-09-01
1566,1050-51,1.2.5,2,enrolled,1050-09-01
1568,1050-51,4.3.40,2,enrolled,1050-09-01
1569,1050-51,1.2.6,2,enrolled,1050-09-01
1571,1050-51,1.1.1,2,enrolled,1050-09-01
1572,1050-51,1.2.5,2,enrolled,1050-09-01
1574,1050-51,4.4.44,2,enrolled,1050-09-01
1575,1050-51,4.3.41,2,enrolled,1050-09-01
1576,1050-51,3.1.28,2,enrolled,1050-09-01
1577,1050-51,1.1.2,2,enrolled,1050-09-01
1579,1050-51,1.1.2,2,enrolled,1050-09-01
1580,1050-51,4.1.35,2,enrolled,1050-09-01
1581,1050-51,1.5.12,2,enrolled,1050-09-01
1582,1050-51,1.2.5,2,enrolled,1050-09-01
1583,1050-51,2.1.17,2,enrolled,1050-09-01
1584,1050-51,3.1.27,2,enrolled,1050-09-01
1585,1050-51,4.3.40,2,enrolled,1050-09-01
1586,1050-51,4.1.33,2,enrolled,1050-09-01
1587,1050-51,4.3.41,2,enrolled,1050-09-01
1588,1050-51,2.4.25,2,enrolled,1050-09-01
1589,1050-51,2.1.17,2,enrolled,1050-09-01
1590,1050-51,4.2.37,2,enrolled,1050-09-01
1591,1050-51,1.2.4,2,enrolled,1050-09-01
1592,1050-51,2.1.16,2,enrolled,1050-09-01
1593,1050-51,1.1.2,2,enrolled,1050-09-01
1594,1050-51,1.3.8,2,enrolled,1050-09-01
1595,1050-51,2.3.23,2,enrolled,1050-09-01
1596,1050-51,1.2.4,2,enrolled,1050-09-01
1597,1050-51,4.4.42,2,enrolled,1050-09-01
1598,1050-51,1.2.4,2,enrolled,1050-09-01
1599,1050-51,1.2.6,2,enrolled,1050-09-01
1601,1050-51,1.1.1,2,enrolled,1050-09-01
1603,1050-51,1.5.13,2,enrolled,1050-09-01
1604,1050-51,3.2.30,2,enrolled,1050-09-01
1605,1050-51,4.4.42,2,enrolled,1050-09-01
1606,1050-51,4.3.41,2,enrolled,1050-09-01
1607,1050-51,2.3.22,2,enrolled,1050-09-01
1608,1050-51,1.5.13,2,enrolled,1050-09-01
1610,1050-51,2.4.25,2,enrolled,1050-09-01
1611,1050-51,3.3.32,2,enrolled,1050-09-01
1612,1050-51,4.4.42,2,enrolled,1050-09-01
1613,1050-51,4.1.35,2,enrolled,1050-09-01
1614,1050-51,4.4.43,2,enrolled,1050-09-01
1615,1050-51,4.4.43,2,enrolled,1050-09-01
1616,1050-51,2.2.18,2,enrolled,1050-09-01
1617,1050-51,2.2.18,2,enrolled,1050-09-01
1619,1050-51,4.3.41,2,enrolled,1050-09-01
1620,1050-51,4.4.44,2,enrolled,1050-09-01
1621,1050-51,1.1.1,2,enrolled,1050-09-01
1623,1050-51,3.2.30,2,enrolled,1050-09-01
1624,1050-51,1.2.5,2,enrolled,1050-09-01
1625,1050-51,4.4.42,2,enrolled,1050-09-01
1626,1050-51,4.4.42,2,enrolled,1050-09-01
1627,1050-51,1.1.3,2,enrolled,1050-09-01
1628,1050-51,2.3.22,2,enrolled,1050-09-01
1629,1050-51,2.3.23,2,enrolled,1050-09-01
1630,1050-51,4.3.41,2,enrolled,1050-09-01
1631,1050-51,1.2.4,2,enrolled,1050-09-01
1632,1050-51,2.2.19,2,enrolled,1050-09-01
1633,1050-51,1.5.13,2,enrolled,1050-09-01
1635,1050-51,3.2.29,2,enrolled,1050-09-01
1636,1050-51,3.2.30,2,enrolled,1050-09-01
1638,1050-51,3.3.31,2,enrolled,1050-09-01
1639,1050-51,4.4.44,2,enrolled,1050-09-01
1640,1050-51,2.3.22,2,enrolled,1050-09-01
1641,1050-51,4.1.35,2,enrolled,1050-09-01
1642,1050-51,1.3.8,2,enrolled,1050-09-01
1644,1050-51,3.2.30,2,enrolled,1050-09-01
1645,1050-51,4.2.37,2,enrolled,1050-09-01
1646,1050-51,2.2.19,2,enrolled,1050-09-01
1647,1050-51,2.4.25,2,enrolled,1050-09-01
1648,1050-51,1.3.8,2,enrolled,1050-09-01
1649,1050-51,1.2.4,2,enrolled,1050-09-01
1650,1050-51,4.3.39,2,enrolled,1050-09-01
1651,1050-51,1.1.2,2,enrolled,1050-09-01
1652,1050-51,4.4.44,2,enrolled,1050-09-01
1653,1050-51,3.3.32,1,repeating,1050-09-01
1654,1050-51,2.1.17,2,enrolled,1050-09-01
1655,1050-51,3.1.27,2,enrolled,1050-09-01
1656,1050-51,4.2.37,2,enrolled,1050-09-01
1657,1050-51,1.1.3,2,enrolled,1050-09-01
1658,1050-51,4.4.42,2,enrolled,1050-09-01
1659,1050-51,4.3.41,2,enrolled,1050-09-01
1660,1050-51,3.3.32,2,enrolled,1050-09-01
1661,1050-51,2.2.19,2,enrolled,1050-09-01
1662,1050-51,1.1.3,2,enrolled,1050-09-01
1663,1050-51,2.2.18,2,enrolled,1050-09-01
1664,1050-51,2.1.16,2,enrolled,1050-09-01
1665,1050-51,1.4.11,2,enrolled,1050-09-01
1666,1050-51,2.2.20,2,enrolled,1050-09-01
1667,1050-51,2.2.18,2,enrolled,1050-09-01
1668,1050-51,4.2.36,2,enrolled,1050-09-01
1669,1050-51,3.3.32,2,enrolled,1050-09-01
1670,1050-51,4.4.44,2,enrolled,1050-09-01
1671,1050-51,2.3.21,2,enrolled,1050-09-01
1672,1050-51,4.4.42,2,enrolled,1050-09-01
1673,1050-51,4.4.42,2,enrolled,1050-09-01
1674,1050-51,4.2.36,2,enrolled,1050-09-01
