student_id,academic_year,programme_code,programme_year,is_repeat_year,survey_responded,teaching_quality,learning_opportunities,assessment_feedback,academic_support,organisation_management,learning_resources,student_voice,overall_satisfaction
14043,1050-51,1_1_2,3,False,True,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
14044,1050-51,3_1_1,3,False,True,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0
14045,1050-51,3_2_2,3,False,True,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
14050,1050-51,4_2_9,3,False,True,3.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0
14051,1050-51,4_2_12,3,False,True,5.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0
14056,1050-51,2_2_5,3,False,True,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0
14059,1050-51,2_1_1,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14060,1050-51,2_2_5,3,False,True,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0
14061,1050-51,2_2_3,3,False,True,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0
14062,1050-51,5_3_11,3,False,True,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
14064,1050-51,2_1_1,3,False,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
14065,1050-51,1_1_1,3,False,True,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0
14069,1050-51,2_4_10,3,False,True,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
14071,1050-51,1_1_4,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14072,1050-51,2_3_9,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14074,1050-51,2_2_2,3,False,True,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0
14081,1050-51,1_1_4,3,False,True,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
14085,1050-51,2_2_4,3,False,True,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0
14086,1050-51,2_4_12,3,False,True,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
14087,1050-51,4_2_12,3,False,True,5.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0
14089,1050-51,2_3_7,3,False,True,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0
14096,1050-51,1_1_4,3,False,False,,,,,,,,
14097,1050-51,1_2_1,3,False,True,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
14100,1050-51,2_2_2,3,False,True,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0
14101,1050-51,4_2_10,3,False,False,,,,,,,,
14105,1050-51,2_2_2,3,False,True,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0
14111,1050-51,3_5_13,3,False,True,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0
14112,1050-51,1_1_5,3,False,False,,,,,,,,
14116,1050-51,2_4_12,3,False,False,,,,,,,,
14120,1050-51,4_2_12,3,False,True,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0
14121,1050-51,5_3_11,3,False,True,4.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0
14123,1050-51,2_2_3,3,False,True,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
14125,1050-51,5_3_11,3,False,True,3.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0
14127,1050-51,1_1_3,3,False,True,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0
14131,1050-51,2_4_12,3,False,True,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0
14137,1050-51,2_1_1,3,False,True,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
14142,1050-51,1_1_3,3,False,False,,,,,,,,
14152,1050-51,2_1_1,3,False,False,,,,,,,,
14153,1050-51,2_1_1,3,False,True,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
14157,1050-51,2_4_12,3,False,True,4.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0
14162,1050-51,4_2_12,3,False,True,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0
14163,1050-51,3_1_1,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14165,1050-51,4_2_12,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14170,1050-51,2_2_6,3,False,False,,,,,,,,
14171,1050-51,2_2_4,3,False,True,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0
14175,1050-51,2_4_12,3,False,False,,,,,,,,
14180,1050-51,2_4_10,3,False,False,,,,,,,,
14181,1050-51,3_2_2,3,False,True,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0
14188,1050-51,2_2_6,3,False,False,,,,,,,,
14192,1050-51,4_2_12,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
14194,1050-51,2_4_10,3,False,False,,,,,,,,
14197,1050-51,1_1_2,3,False,True,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0
14199,1050-51,1_1_2,3,False,True,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0
14209,1050-51,2_1_1,3,False,True,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0
14214,1050-51,2_2_2,3,False,True,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0
14215,1050-51,1_1_3,3,False,False,,,,,,,,
14220,1050-51,1_1_2,3,False,True,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0
14222,1050-51,2_2_2,3,False,True,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
14226,1050-51,2_2_2,3,False,True,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0
14228,1050-51,2_2_3,3,False,True,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0
14232,1050-51,2_2_4,3,False,True,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0
14233,1050-51,2_3_7,3,False,True,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
14238,1050-51,1_1_2,3,False,False,,,,,,,,
14243,1050-51,1_1_5,3,False,True,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0
14244,1050-51,1_1_3,3,False,True,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0
14246,1050-51,1_1_2,3,False,False,,,,,,,,
14249,1050-51,4_2_12,3,False,True,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0
14250,1050-51,2_3_8,3,False,False,,,,,,,,
14252,1050-51,3_5_13,3,False,True,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
14257,1050-51,4_2_10,3,False,True,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0
14258,1050-51,3_2_2,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14262,1050-51,2_2_2,3,False,True,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0
14265,1050-51,3_5_13,3,False,True,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0
14269,1050-51,1_1_1,3,False,True,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0
14270,1050-51,3_2_2,3,False,False,,,,,,,,
14271,1050-51,4_2_12,3,False,True,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
14272,1050-51,4_2_10,3,False,False,,,,,,,,
14273,1050-51,1_1_3,3,False,True,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
14275,1050-51,1_2_1,3,False,True,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0
14284,1050-51,2_4_10,3,False,False,,,,,,,,
14285,1050-51,1_1_2,3,False,True,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0
14286,1050-51,2_4_10,3,False,False,,,,,,,,
14288,1050-51,3_5_13,3,False,False,,,,,,,,
14291,1050-51,2_4_12,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14292,1050-51,5_3_12,3,False,True,3.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0
14300,1050-51,4_2_9,3,False,True,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0
14301,1050-51,3_2_2,3,False,True,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0
14304,1050-51,1_1_4,3,False,True,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
14310,1050-51,1_2_1,3,False,False,,,,,,,,
14311,1050-51,2_3_8,3,False,True,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0
14317,1050-51,2_2_5,3,False,True,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0
14324,1050-51,4_2_8,3,False,False,,,,,,,,
14325,1050-51,3_2_2,3,False,True,5.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0
14327,1050-51,2_3_9,3,False,False,,,,,,,,
14329,1050-51,4_2_9,3,False,True,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0
14330,1050-51,4_2_12,3,False,False,,,,,,,,
14333,1050-51,5_3_11,3,False,True,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
14338,1050-51,1_1_2,3,False,True,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0
14340,1050-51,2_3_8,3,False,True,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0
14341,1050-51,2_1_1,3,False,True,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0
14351,1050-51,2_4_10,3,False,True,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
14352,1050-51,2_2_3,3,False,True,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0
14359,1050-51,4_2_8,3,False,True,3.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0
14362,1050-51,2_2_2,3,False,False,,,,,,,,
14364,1050-51,2_4_12,3,False,False,,,,,,,,
14373,1050-51,1_1_1,3,False,True,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0
14374,1050-51,3_1_1,3,False,True,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0
14381,1050-51,2_2_4,3,False,False,,,,,,,,
14386,1050-51,4_2_10,3,False,True,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0
14391,1050-51,2_1_1,3,False,True,5.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0
14392,1050-51,2_4_12,3,False,False,,,,,,,,
14399,1050-51,1_1_4,3,False,True,5.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0
14400,1050-51,2_3_9,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0
14406,1050-51,2_3_9,3,False,True,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0
14408,1050-51,1_2_1,3,False,False,,,,,,,,
14410,1050-51,2_4_11,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
14411,1050-51,2_1_1,3,False,False,,,,,,,,
14413,1050-51,2_1_1,3,False,True,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0
14414,1050-51,4_2_8,3,False,True,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
14415,1050-51,2_3_8,3,False,True,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0
14416,1050-51,4_2_12,3,False,False,,,,,,,,
14422,1050-51,2_4_11,3,False,True,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0
14423,1050-51,2_2_5,3,False,False,,,,,,,,
14424,1050-51,2_3_8,3,False,False,,,,,,,,
14425,1050-51,4_2_10,3,False,True,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0
14426,1050-51,2_4_10,3,False,True,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0
14429,1050-51,1_1_2,3,False,False,,,,,,,,
14430,1050-51,2_2_4,3,False,False,,,,,,,,
14431,1050-51,2_4_12,3,False,False,,,,,,,,
14432,1050-51,2_2_4,3,False,True,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0
14441,1050-51,2_1_1,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14443,1050-51,5_3_11,3,False,True,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
14446,1050-51,5_3_12,3,False,True,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0
14447,1050-51,2_3_8,3,False,True,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0
14448,1050-51,4_2_9,3,False,True,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
14449,1050-51,2_4_12,3,False,False,,,,,,,,
14452,1050-51,2_3_8,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
14453,1050-51,3_2_2,3,False,True,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0
14466,1050-51,4_2_9,3,False,True,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
14469,1050-51,2_2_2,3,False,True,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0
14470,1050-51,2_2_4,3,False,False,,,,,,,,
14472,1050-51,1_1_5,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14474,1050-51,2_2_5,3,False,False,,,,,,,,
14475,1050-51,2_3_7,3,False,False,,,,,,,,
14483,1050-51,2_2_4,3,False,False,,,,,,,,
14485,1050-51,3_5_13,3,False,False,,,,,,,,
14486,1050-51,1_1_4,3,False,True,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
14489,1050-51,2_2_3,3,False,True,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0
14491,1050-51,2_3_7,3,False,True,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0
14492,1050-51,3_1_1,3,False,True,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0
14494,1050-51,1_1_3,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
14498,1050-51,2_1_1,3,False,True,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0
14499,1050-51,5_3_11,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0
14509,1050-51,1_1_2,3,False,True,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
14514,1050-51,1_1_1,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14520,1050-51,1_1_3,3,False,False,,,,,,,,
14525,1050-51,1_1_5,3,False,True,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0
14527,1050-51,4_2_12,3,False,True,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
14532,1050-51,4_2_8,3,False,True,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0
14536,1050-51,2_2_3,3,False,False,,,,,,,,
14537,1050-51,2_2_5,3,False,False,,,,,,,,
14539,1050-51,1_1_3,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14540,1050-51,2_2_5,3,False,False,,,,,,,,
14552,1050-51,2_1_1,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0
14553,1050-51,3_1_1,3,False,True,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0
14554,1050-51,1_2_1,3,False,False,,,,,,,,
14556,1050-51,2_4_12,3,False,True,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0
14560,1050-51,2_1_1,3,False,True,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0
14562,1050-51,3_5_13,3,False,True,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0
14564,1050-51,2_3_8,3,False,True,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
14568,1050-51,3_1_1,3,False,True,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0
14570,1050-51,2_1_1,3,False,True,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0
14571,1050-51,4_2_12,3,False,True,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0
14575,1050-51,4_2_8,3,False,False,,,,,,,,
14576,1050-51,2_4_10,3,False,False,,,,,,,,
14577,1050-51,1_1_4,3,False,True,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0
14582,1050-51,2_4_12,3,False,False,,,,,,,,
14583,1050-51,2_4_12,3,False,True,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
14585,1050-51,2_2_5,3,False,True,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0
14587,1050-51,2_3_8,3,False,True,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0
14589,1050-51,2_2_3,3,False,True,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0
14592,1050-51,2_2_6,3,False,True,4.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0
14594,1050-51,2_2_4,3,False,True,4.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0
14599,1050-51,2_2_2,3,False,True,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0
14600,1050-51,4_2_9,3,False,True,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0
14601,1050-51,4_2_12,3,False,True,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0
14605,1050-51,1_1_2,3,False,False,,,,,,,,
14607,1050-51,4_2_8,3,False,True,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0
14609,1050-51,1_1_4,3,False,True,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0
14615,1050-51,1_1_3,3,False,True,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0
14616,1050-51,5_3_12,3,False,True,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0
14618,1050-51,4_2_10,3,False,True,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0
14630,1050-51,4_2_10,3,False,True,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0
14631,1050-51,1_2_1,3,False,False,,,,,,,,
14634,1050-51,1_1_5,3,False,False,,,,,,,,
14636,1050-51,2_4_12,3,False,True,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0
14638,1050-51,2_2_6,3,False,False,,,,,,,,
14639,1050-51,4_2_11,3,False,True,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0
14642,1050-51,2_3_8,3,False,True,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0
14643,1050-51,2_1_1,3,False,True,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0
14649,1050-51,2_4_10,3,False,False,,,,,,,,
14650,1050-51,2_4_12,3,False,True,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0
14654,1050-51,2_4_12,3,False,True,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0
14655,1050-51,2_2_3,3,False,True,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0
14658,1050-51,2_4_12,3,False,True,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0
14661,1050-51,2_2_2,3,False,True,5.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0
14663,1050-51,5_3_11,3,False,False,,,,,,,,
14665,1050-51,2_2_5,3,False,True,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0
14667,1050-51,2_2_3,3,False,True,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0
14670,1050-51,2_1_1,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
14671,1050-51,2_1_1,3,False,True,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0
14675,1050-51,2_2_2,3,False,False,,,,,,,,
14682,1050-51,2_1_1,3,False,False,,,,,,,,
14683,1050-51,4_2_12,3,False,False,,,,,,,,
14686,1050-51,4_2_12,3,False,True,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0
14687,1050-51,4_2_8,3,False,True,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0
14688,1050-51,2_2_3,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
14691,1050-51,1_1_4,3,False,True,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0
14694,1050-51,3_5_13,3,False,False,,,,,,,,
14696,1050-51,1_1_5,3,False,True,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0
14698,1050-51,5_3_11,3,False,True,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0
14700,1050-51,2_3_9,3,False,True,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0
14704,1050-51,3_5_13,3,False,True,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
14707,1050-51,2_2_5,3,False,True,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0
14708,1050-51,2_4_12,3,False,True,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
14710,1050-51,1_1_5,3,False,True,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0
14712,1050-51,4_2_8,3,False,False,,,,,,,,
14716,1050-51,2_3_9,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14718,1050-51,1_1_3,3,False,True,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0
14722,1050-51,2_2_2,3,False,True,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
14730,1050-51,1_2_1,3,False,True,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
14732,1050-51,3_5_13,3,False,True,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0
14735,1050-51,1_2_1,3,False,False,,,,,,,,
14736,1050-51,4_2_12,3,False,True,4.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0
14738,1050-51,3_5_13,3,False,False,,,,,,,,
14741,1050-51,2_1_1,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14743,1050-51,1_1_4,3,False,True,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0
14744,1050-51,1_1_2,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14747,1050-51,2_4_10,3,False,True,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0
14748,1050-51,4_2_9,3,False,False,,,,,,,,
14750,1050-51,5_3_11,3,False,False,,,,,,,,
14753,1050-51,2_3_8,3,False,True,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0
14756,1050-51,4_2_11,3,False,False,,,,,,,,
14757,1050-51,2_2_3,3,False,True,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
14759,1050-51,4_2_10,3,False,True,4.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0
14762,1050-51,4_2_9,3,False,True,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0
14763,1050-51,3_5_13,3,False,False,,,,,,,,
14764,1050-51,2_4_10,3,False,True,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0
14773,1050-51,1_1_5,3,False,False,,,,,,,,
14777,1050-51,2_2_3,3,False,False,,,,,,,,
14778,1050-51,4_2_12,3,False,True,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0
14779,1050-51,2_1_1,3,False,False,,,,,,,,
14780,1050-51,4_2_12,3,False,False,,,,,,,,
14786,1050-51,1_1_4,3,False,True,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0
14788,1050-51,4_2_12,3,False,False,,,,,,,,
14789,1050-51,4_2_8,3,False,True,4.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0
14791,1050-51,4_2_9,3,False,False,,,,,,,,
14797,1050-51,1_2_1,3,False,False,,,,,,,,
14801,1050-51,2_3_7,3,False,False,,,,,,,,
14804,1050-51,4_2_11,3,False,False,,,,,,,,
14806,1050-51,2_3_7,3,False,True,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0
14808,1050-51,2_2_5,3,False,False,,,,,,,,
14824,1050-51,3_2_2,3,False,False,,,,,,,,
14826,1050-51,2_2_3,3,False,True,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0
14834,1050-51,4_2_8,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
14836,1050-51,1_1_3,3,False,True,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0
14837,1050-51,2_3_8,3,False,True,4.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0
14840,1050-51,2_1_1,3,False,False,,,,,,,,
14841,1050-51,2_2_5,3,False,True,4.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0
14842,1050-51,1_1_4,3,False,True,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0
14844,1050-51,2_4_10,3,False,True,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0
14845,1050-51,4_2_9,3,False,True,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0
14846,1050-51,5_3_12,3,False,False,,,,,,,,
14850,1050-51,4_2_11,3,False,False,,,,,,,,
14852,1050-51,3_5_13,3,False,False,,,,,,,,
14857,1050-51,2_2_6,3,False,True,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0
14867,1050-51,3_1_1,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14868,1050-51,3_5_13,3,False,True,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14870,1050-51,4_2_12,3,False,True,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0
14877,1050-51,2_4_10,3,False,True,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
14882,1050-51,1_1_2,3,False,False,,,,,,,,
14883,1050-51,2_3_7,3,False,True,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
14884,1050-51,4_2_10,3,False,False,,,,,,,,
14887,1050-51,5_3_11,3,False,False,,,,,,,,
14891,1050-51,4_2_12,3,False,True,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0
14895,1050-51,5_3_11,3,False,True,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0
14897,1050-51,2_3_8,3,False,True,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
14908,1050-51,2_2_4,3,False,True,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0
14918,1050-51,3_5_13,3,False,False,,,,,,,,
14922,1050-51,5_3_11,3,False,False,,,,,,,,
14924,1050-51,4_2_11,3,False,True,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
14925,1050-51,2_4_10,3,False,True,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0
14929,1050-51,2_3_9,3,False,True,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0
14937,1050-51,1_1_5,3,False,True,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0
14938,1050-51,4_2_12,3,False,True,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0
14944,1050-51,1_1_5,3,False,True,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
14945,1050-51,4_2_12,3,False,True,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0
14946,1050-51,4_2_12,3,False,True,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0
14952,1050-51,2_2_5,3,False,True,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
14953,1050-51,1_1_5,3,False,True,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0
14956,1050-51,2_2_2,3,False,True,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0
14958,1050-51,2_2_3,3,False,False,,,,,,,,
14959,1050-51,1_1_1,3,False,False,,,,,,,,
14962,1050-51,2_1_1,3,False,True,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0
14966,1050-51,2_3_8,3,False,True,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0
14967,1050-51,4_2_10,3,False,True,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0
14968,1050-51,1_1_4,3,False,True,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
14971,1050-51,2_4_11,3,False,True,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0
14973,1050-51,2_2_5,3,False,False,,,,,,,,
