student_id,academic_year,year_outcome,status,status_change_at,programme_year_next,avg_mark,modules_passed,modules_total
14740,1050-51,fail,repeating,1051-09-01,2.0,46.57,2,3
14744,1050-51,pass,graduated,1051-09-01,,47.1,1,1
14745,1050-51,pass,graduated,1051-09-01,,55.6,4,4
14746,1050-51,pass,graduated,1051-09-01,,59.42,4,4
14747,1050-51,pass,graduated,1051-09-01,,70.65,4,4
14748,1050-51,pass,graduated,1051-09-01,,58.1,1,1
14749,1050-51,pass,graduated,1051-09-01,,72.7,1,1
14751,1050-51,pass,graduated,1051-09-01,,54.55,4,4
14754,1050-51,pass,graduated,1051-09-01,,56.5,4,4
14755,1050-51,pass,graduated,1051-09-01,,54.33,4,4
14758,1050-51,pass,graduated,1051-09-01,,57.95,4,4
14759,1050-51,pass,graduated,1051-09-01,,54.08,4,4
14760,1050-51,fail,withdrawn,1051-09-01,,39.98,2,4
14762,1050-51,pass,enrolled,1051-09-01,3.0,53.22,4,4
14763,1050-51,pass,graduated,1051-09-01,,58.0,4,4
14770,1050-51,pass,graduated,1051-09-01,,62.25,4,4
14774,1050-51,pass,graduated,1051-09-01,,61.4,4,4
14781,1050-51,pass,graduated,1051-09-01,,63.62,4,4
14787,1050-51,pass,graduated,1051-09-01,,65.12,4,4
14793,1050-51,pass,graduated,1051-09-01,,49.7,4,4
14796,1050-51,pass,graduated,1051-09-01,,67.7,1,1
14798,1050-51,pass,graduated,1051-09-01,,66.67,4,4
14804,1050-51,pass,graduated,1051-09-01,,56.3,4,4
14805,1050-51,pass,enrolled,1051-09-01,3.0,60.4,4,4
14809,1050-51,fail,repeating,1051-09-01,3.0,44.55,3,4
14817,1050-51,pass,graduated,1051-09-01,,49.7,4,4
14818,1050-51,pass,graduated,1051-09-01,,54.5,1,1
14824,1050-51,pass,graduated,1051-09-01,,62.55,4,4
14827,1050-51,pass,graduated,1051-09-01,,52.6,4,4
14830,1050-51,fail,repeating,1051-09-01,3.0,42.3,3,4
14840,1050-51,pass,enrolled,1051-09-01,3.0,49.62,4,4
14842,1050-51,fail,withdrawn,1051-09-01,,43.7,3,4
14849,1050-51,pass,graduated,1051-09-01,,70.25,4,4
14852,1050-51,pass,graduated,1051-09-01,,56.88,4,4
14862,1050-51,fail,repeating,1051-09-01,3.0,46.77,3,4
14863,1050-51,pass,graduated,1051-09-01,,48.15,4,4
14869,1050-51,fail,repeating,1051-09-01,3.0,46.42,3,4
14871,1050-51,pass,graduated,1051-09-01,,63.1,4,4
14874,1050-51,fail,repeating,1051-09-01,3.0,53.35,3,4
14879,1050-51,pass,graduated,1051-09-01,,61.25,4,4
14888,1050-51,pass,enrolled,1051-09-01,3.0,59.85,4,4
1489,1050-51,pass,graduated,1051-09-01,,44.2,4,4
14892,1050-51,pass,graduated,1051-09-01,,50.25,4,4
14893,1050-51,pass,enrolled,1051-09-01,3.0,52.85,4,4
14898,1050-51,pass,graduated,1051-09-01,,58.67,4,4
14900,1050-51,pass,enrolled,1051-09-01,3.0,53.65,4,4
14903,1050-51,pass,graduated,1051-09-01,,57.52,4,4
14904,1050-51,pass,graduated,1051-09-01,,64.95,4,4
14905,1050-51,pass,graduated,1051-09-01,,60.2,4,4
14907,1050-51,pass,graduated,1051-09-01,,62.4,4,4
14908,1050-51,pass,graduated,1051-09-01,,52.02,4,4
14909,1050-51,fail,repeating,1051-09-01,3.0,36.9,0,1
14912,1050-51,pass,graduated,1051-09-01,,60.15,4,4
14913,1050-51,pass,graduated,1051-09-01,,57.15,4,4
14916,1050-51,pass,graduated,1051-09-01,,53.62,4,4
14919,1050-51,pass,graduated,1051-09-01,,48.35,4,4
14920,1050-51,pass,graduated,1051-09-01,,50.1,4,4
14921,1050-51,pass,graduated,1051-09-01,,55.83,4,4
14924,1050-51,pass,enrolled,1051-09-01,3.0,55.62,4,4
14925,1050-51,pass,graduated,1051-09-01,,55.5,4,4
14930,1050-51,pass,graduated,1051-09-01,,58.88,4,4
14933,1050-51,pass,graduated,1051-09-01,,55.8,4,4
14936,1050-51,fail,repeating,1051-09-01,3.0,46.95,2,4
14944,1050-51,pass,enrolled,1051-09-01,3.0,56.33,4,4
14945,1050-51,pass,graduated,1051-09-01,,66.53,4,4
14947,1050-51,pass,graduated,1051-09-01,,68.97,4,4
14951,1050-51,pass,graduated,1051-09-01,,54.42,4,4
14953,1050-51,pass,graduated,1051-09-01,,47.55,4,4
14956,1050-51,pass,graduated,1051-09-01,,54.12,4,4
14967,1050-51,pass,enrolled,1051-09-01,3.0,59.7,4,4
14972,1050-51,pass,graduated,1051-09-01,,56.88,4,4
14975,1050-51,pass,graduated,1051-09-01,,57.08,4,4
14977,1050-51,pass,graduated,1051-09-01,,58.03,4,4
14982,1050-51,pass,graduated,1051-09-01,,59.85,4,4
14985,1050-51,pass,graduated,1051-09-01,,50.33,4,4
14986,1050-51,pass,graduated,1051-09-01,,52.08,4,4
1499,1050-51,pass,graduated,1051-09-01,,60.0,4,4
14990,1050-51,fail,repeating,1051-09-01,3.0,46.62,3,4
14992,1050-51,fail,repeating,1051-09-01,3.0,40.17,2,4
14995,1050-51,pass,graduated,1051-09-01,,58.22,4,4
15001,1050-51,pass,enrolled,1051-09-01,3.0,62.95,4,4
15002,1050-51,pass,enrolled,1051-09-01,3.0,49.5,4,4
15003,1050-51,pass,enrolled,1051-09-01,3.0,72.08,4,4
15007,1050-51,pass,enrolled,1051-09-01,3.0,54.77,4,4
15008,1050-51,pass,enrolled,1051-09-01,2.0,64.85,4,4
15009,1050-51,pass,enrolled,1051-09-01,3.0,62.45,4,4
15014,1050-51,pass,enrolled,1051-09-01,3.0,68.78,4,4
15018,1050-51,pass,enrolled,1051-09-01,3.0,75.9,4,4
15024,1050-51,pass,enrolled,1051-09-01,3.0,63.9,4,4
15025,1050-51,pass,enrolled,1051-09-01,3.0,65.12,4,4
15026,1050-51,pass,enrolled,1051-09-01,3.0,68.47,4,4
15027,1050-51,pass,enrolled,1051-09-01,3.0,65.65,4,4
15031,1050-51,pass,enrolled,1051-09-01,3.0,62.45,4,4
15035,1050-51,pass,enrolled,1051-09-01,3.0,53.0,4,4
15036,1050-51,pass,enrolled,1051-09-01,2.0,63.65,4,4
15039,1050-51,pass,enrolled,1051-09-01,3.0,74.3,4,4
1504,1050-51,pass,graduated,1051-09-01,,46.48,4,4
15040,1050-51,pass,enrolled,1051-09-01,3.0,62.7,1,1
15041,1050-51,pass,enrolled,1051-09-01,3.0,65.4,1,1
15044,1050-51,pass,enrolled,1051-09-01,2.0,54.73,4,4
15047,1050-51,pass,enrolled,1051-09-01,3.0,51.13,3,3
15051,1050-51,pass,withdrawn,1051-09-01,,59.97,4,4
15057,1050-51,pass,enrolled,1051-09-01,3.0,56.5,1,1
15058,1050-51,pass,enrolled,1051-09-01,3.0,57.85,4,4
15059,1050-51,pass,enrolled,1051-09-01,3.0,73.6,1,1
15060,1050-51,pass,enrolled,1051-09-01,3.0,55.02,4,4
15061,1050-51,pass,enrolled,1051-09-01,3.0,62.83,4,4
15063,1050-51,pass,enrolled,1051-09-01,3.0,51.23,4,4
15065,1050-51,pass,enrolled,1051-09-01,3.0,64.5,4,4
15066,1050-51,pass,enrolled,1051-09-01,3.0,70.92,4,4
15067,1050-51,pass,enrolled,1051-09-01,3.0,64.85,4,4
15072,1050-51,pass,enrolled,1051-09-01,3.0,90.6,1,1
15073,1050-51,pass,enrolled,1051-09-01,3.0,64.4,1,1
15075,1050-51,fail,withdrawn,1051-09-01,,45.95,3,4
15077,1050-51,pass,enrolled,1051-09-01,3.0,55.35,4,4
15079,1050-51,fail,repeating,1051-09-01,2.0,49.92,3,4
15082,1050-51,pass,enrolled,1051-09-01,3.0,67.22,4,4
15084,1050-51,fail,repeating,1051-09-01,2.0,54.85,3,4
15087,1050-51,pass,enrolled,1051-09-01,3.0,66.42,4,4
15090,1050-51,pass,enrolled,1051-09-01,3.0,53.42,4,4
15092,1050-51,pass,enrolled,1051-09-01,3.0,67.5,4,4
15093,1050-51,pass,enrolled,1051-09-01,3.0,63.3,4,4
15094,1050-51,pass,enrolled,1051-09-01,3.0,51.28,4,4
15095,1050-51,pass,withdrawn,1051-09-01,,59.02,4,4
15099,1050-51,fail,repeating,1051-09-01,2.0,53.52,3,4
15101,1050-51,pass,enrolled,1051-09-01,3.0,70.1,4,4
15104,1050-51,pass,enrolled,1051-09-01,3.0,66.53,4,4
15107,1050-51,pass,enrolled,1051-09-01,3.0,57.62,4,4
15108,1050-51,pass,enrolled,1051-09-01,3.0,64.3,1,1
15110,1050-51,pass,enrolled,1051-09-01,3.0,59.95,4,4
15119,1050-51,pass,enrolled,1051-09-01,2.0,52.13,3,3
15121,1050-51,pass,enrolled,1051-09-01,3.0,64.47,4,4
15123,1050-51,fail,repeating,1051-09-01,1.0,45.8,3,4
15124,1050-51,pass,enrolled,1051-09-01,3.0,48.83,4,4
15126,1050-51,pass,enrolled,1051-09-01,3.0,73.92,4,4
15127,1050-51,pass,enrolled,1051-09-01,3.0,55.05,4,4
15128,1050-51,pass,enrolled,1051-09-01,3.0,51.67,4,4
15133,1050-51,pass,enrolled,1051-09-01,3.0,60.95,4,4
15135,1050-51,pass,enrolled,1051-09-01,3.0,62.08,4,4
15138,1050-51,pass,enrolled,1051-09-01,3.0,55.67,4,4
15139,1050-51,pass,enrolled,1051-09-01,3.0,55.28,4,4
15141,1050-51,fail,withdrawn,1051-09-01,,45.85,2,4
15142,1050-51,fail,withdrawn,1051-09-01,,53.98,3,4
15143,1050-51,pass,enrolled,1051-09-01,3.0,60.02,4,4
15146,1050-51,pass,enrolled,1051-09-01,3.0,55.6,4,4
15147,1050-51,pass,enrolled,1051-09-01,3.0,73.83,4,4
15149,1050-51,pass,enrolled,1051-09-01,3.0,65.33,4,4
15153,1050-51,pass,enrolled,1051-09-01,3.0,67.85,4,4
15154,1050-51,pass,enrolled,1051-09-01,3.0,57.15,4,4
15155,1050-51,pass,enrolled,1051-09-01,3.0,63.3,4,4
15156,1050-51,pass,enrolled,1051-09-01,3.0,62.83,4,4
15157,1050-51,pass,enrolled,1051-09-01,3.0,70.2,1,1
15158,1050-51,fail,repeating,1051-09-01,2.0,59.35,3,4
15166,1050-51,pass,enrolled,1051-09-01,3.0,72.7,1,1
15168,1050-51,fail,repeating,1051-09-01,2.0,48.98,3,4
15169,1050-51,pass,enrolled,1051-09-01,3.0,45.9,4,4
15170,1050-51,pass,enrolled,1051-09-01,3.0,55.95,4,4
15171,1050-51,pass,enrolled,1051-09-01,3.0,74.58,4,4
15172,1050-51,fail,repeating,1051-09-01,2.0,43.52,3,4
15173,1050-51,pass,enrolled,1051-09-01,3.0,61.23,4,4
15174,1050-51,pass,enrolled,1051-09-01,3.0,59.85,4,4
15175,1050-51,pass,enrolled,1051-09-01,3.0,73.83,4,4
15176,1050-51,pass,enrolled,1051-09-01,3.0,76.72,4,4
15179,1050-51,pass,enrolled,1051-09-01,3.0,49.52,4,4
15182,1050-51,pass,enrolled,1051-09-01,3.0,75.1,4,4
15185,1050-51,pass,enrolled,1051-09-01,3.0,70.43,4,4
15187,1050-51,pass,enrolled,1051-09-01,3.0,58.73,4,4
15188,1050-51,pass,withdrawn,1051-09-01,,54.58,4,4
15192,1050-51,pass,enrolled,1051-09-01,3.0,58.45,4,4
15193,1050-51,pass,enrolled,1051-09-01,3.0,60.73,4,4
15198,1050-51,pass,enrolled,1051-09-01,3.0,61.62,4,4
15200,1050-51,pass,enrolled,1051-09-01,2.0,55.8,4,4
15204,1050-51,pass,enrolled,1051-09-01,3.0,67.95,4,4
15205,1050-51,pass,enrolled,1051-09-01,3.0,57.85,4,4
15206,1050-51,pass,withdrawn,1051-09-01,,53.73,4,4
15208,1050-51,pass,enrolled,1051-09-01,3.0,54.2,4,4
15209,1050-51,pass,enrolled,1051-09-01,2.0,55.62,4,4
15216,1050-51,pass,enrolled,1051-09-01,3.0,58.52,4,4
15217,1050-51,fail,withdrawn,1051-09-01,,65.2,3,4
15222,1050-51,pass,enrolled,1051-09-01,3.0,51.45,2,2
15223,1050-51,pass,enrolled,1051-09-01,3.0,65.58,4,4
15224,1050-51,pass,enrolled,1051-09-01,3.0,55.77,4,4
15226,1050-51,pass,enrolled,1051-09-01,3.0,52.73,4,4
15227,1050-51,pass,enrolled,1051-09-01,3.0,53.58,4,4
15231,1050-51,fail,repeating,1051-09-01,2.0,51.25,3,4
15235,1050-51,pass,enrolled,1051-09-01,3.0,54.98,4,4
15243,1050-51,pass,enrolled,1051-09-01,3.0,70.58,4,4
15244,1050-51,pass,enrolled,1051-09-01,3.0,54.12,4,4
15245,1050-51,pass,enrolled,1051-09-01,3.0,68.7,4,4
15246,1050-51,pass,enrolled,1051-09-01,3.0,67.62,4,4
15249,1050-51,pass,enrolled,1051-09-01,3.0,61.83,4,4
15252,1050-51,pass,enrolled,1051-09-01,2.0,68.1,2,2
15253,1050-51,pass,enrolled,1051-09-01,2.0,59.75,4,4
15255,1050-51,fail,withdrawn,1051-09-01,,53.12,3,4
15256,1050-51,pass,enrolled,1051-09-01,3.0,62.28,4,4
15257,1050-51,pass,enrolled,1051-09-01,3.0,46.83,4,4
15258,1050-51,pass,enrolled,1051-09-01,3.0,67.2,1,1
15265,1050-51,pass,enrolled,1051-09-01,3.0,57.35,4,4
15268,1050-51,pass,enrolled,1051-09-01,3.0,75.92,4,4
15273,1050-51,pass,enrolled,1051-09-01,3.0,57.17,4,4
15276,1050-51,pass,withdrawn,1051-09-01,,64.73,3,3
15282,1050-51,pass,enrolled,1051-09-01,3.0,58.0,1,1
15283,1050-51,pass,enrolled,1051-09-01,3.0,64.0,1,1
15284,1050-51,pass,enrolled,1051-09-01,3.0,62.5,4,4
15285,1050-51,pass,enrolled,1051-09-01,3.0,64.25,4,4
15288,1050-51,pass,enrolled,1051-09-01,3.0,76.53,4,4
15292,1050-51,pass,enrolled,1051-09-01,3.0,68.5,4,4
15297,1050-51,pass,enrolled,1051-09-01,3.0,58.95,4,4
15301,1050-51,pass,enrolled,1051-09-01,2.0,53.48,4,4
15307,1050-51,fail,repeating,1051-09-01,2.0,43.8,1,2
15308,1050-51,pass,enrolled,1051-09-01,3.0,62.65,4,4
15312,1050-51,pass,enrolled,1051-09-01,3.0,71.28,4,4
15315,1050-51,pass,enrolled,1051-09-01,3.0,51.3,1,1
15318,1050-51,pass,enrolled,1051-09-01,3.0,53.33,4,4
15319,1050-51,pass,enrolled,1051-09-01,3.0,58.27,4,4
15321,1050-51,pass,enrolled,1051-09-01,3.0,56.45,4,4
15322,1050-51,pass,enrolled,1051-09-01,3.0,61.2,4,4
15323,1050-51,pass,enrolled,1051-09-01,3.0,71.55,4,4
15325,1050-51,fail,withdrawn,1051-09-01,,51.42,3,4
15326,1050-51,fail,repeating,1051-09-01,2.0,42.27,3,4
15327,1050-51,pass,enrolled,1051-09-01,3.0,52.25,4,4
15331,1050-51,fail,withdrawn,1051-09-01,,53.93,3,4
15332,1050-51,pass,enrolled,1051-09-01,3.0,56.23,4,4
15333,1050-51,pass,enrolled,1051-09-01,3.0,69.67,4,4
15334,1050-51,fail,repeating,1051-09-01,2.0,44.1,2,4
15335,1050-51,pass,enrolled,1051-09-01,3.0,67.5,4,4
15337,1050-51,pass,enrolled,1051-09-01,3.0,58.92,4,4
15340,1050-51,fail,repeating,1051-09-01,2.0,52.85,3,4
15342,1050-51,pass,enrolled,1051-09-01,3.0,70.3,4,4
15345,1050-51,pass,enrolled,1051-09-01,3.0,66.83,4,4
15347,1050-51,pass,enrolled,1051-09-01,3.0,53.1,1,1
15348,1050-51,pass,enrolled,1051-09-01,3.0,71.25,4,4
15349,1050-51,pass,enrolled,1051-09-01,3.0,74.75,4,4
15351,1050-51,fail,repeating,1051-09-01,2.0,47.15,3,4
15355,1050-51,pass,withdrawn,1051-09-01,,60.12,4,4
15357,1050-51,pass,enrolled,1051-09-01,3.0,55.75,4,4
15358,1050-51,pass,enrolled,1051-09-01,3.0,53.35,4,4
15359,1050-51,pass,enrolled,1051-09-01,3.0,66.5,4,4
15360,1050-51,pass,enrolled,1051-09-01,3.0,64.5,4,4
15361,1050-51,pass,enrolled,1051-09-01,3.0,57.62,4,4
15362,1050-51,pass,enrolled,1051-09-01,3.0,73.08,4,4
15365,1050-51,pass,enrolled,1051-09-01,3.0,61.23,4,4
15368,1050-51,pass,enrolled,1051-09-01,2.0,58.4,4,4
15372,1050-51,pass,enrolled,1051-09-01,3.0,74.92,4,4
15374,1050-51,pass,enrolled,1051-09-01,3.0,70.3,4,4
15375,1050-51,pass,enrolled,1051-09-01,3.0,57.27,3,3
15378,1050-51,pass,enrolled,1051-09-01,3.0,65.78,4,4
15380,1050-51,pass,enrolled,1051-09-01,3.0,65.38,4,4
15383,1050-51,pass,enrolled,1051-09-01,3.0,67.12,4,4
15388,1050-51,pass,enrolled,1051-09-01,3.0,53.4,4,4
15390,1050-51,pass,enrolled,1051-09-01,3.0,55.18,4,4
15393,1050-51,pass,enrolled,1051-09-01,3.0,54.25,4,4
15395,1050-51,pass,enrolled,1051-09-01,3.0,72.93,4,4
15396,1050-51,pass,enrolled,1051-09-01,2.0,68.05,2,2
15398,1050-51,pass,enrolled,1051-09-01,3.0,46.3,4,4
15400,1050-51,pass,enrolled,1051-09-01,3.0,60.15,4,4
15401,1050-51,pass,enrolled,1051-09-01,3.0,73.1,2,2
15402,1050-51,fail,repeating,1051-09-01,2.0,48.3,1,2
15403,1050-51,pass,enrolled,1051-09-01,3.0,67.25,4,4
15407,1050-51,pass,enrolled,1051-09-01,3.0,67.0,2,2
15408,1050-51,pass,enrolled,1051-09-01,3.0,74.72,4,4
15412,1050-51,pass,enrolled,1051-09-01,3.0,71.72,4,4
15415,1050-51,fail,repeating,1051-09-01,2.0,50.38,3,4
15416,1050-51,pass,enrolled,1051-09-01,3.0,65.22,4,4
15419,1050-51,pass,enrolled,1051-09-01,3.0,59.8,1,1
15421,1050-51,pass,enrolled,1051-09-01,3.0,56.85,4,4
15424,1050-51,pass,enrolled,1051-09-01,3.0,70.4,4,4
15426,1050-51,fail,repeating,1051-09-01,2.0,49.42,3,4
15427,1050-51,pass,enrolled,1051-09-01,3.0,52.98,4,4
15430,1050-51,pass,enrolled,1051-09-01,3.0,59.3,4,4
15433,1050-51,pass,enrolled,1051-09-01,3.0,69.17,4,4
15434,1050-51,pass,enrolled,1051-09-01,3.0,55.65,4,4
15435,1050-51,pass,enrolled,1051-09-01,3.0,74.78,4,4
15436,1050-51,pass,enrolled,1051-09-01,3.0,50.77,4,4
15437,1050-51,pass,enrolled,1051-09-01,3.0,63.9,4,4
15438,1050-51,pass,enrolled,1051-09-01,3.0,54.62,4,4
15440,1050-51,pass,withdrawn,1051-09-01,,65.0,4,4
15441,1050-51,pass,enrolled,1051-09-01,3.0,57.05,4,4
15443,1050-51,pass,enrolled,1051-09-01,3.0,69.7,2,2
15447,1050-51,pass,enrolled,1051-09-01,2.0,52.25,2,2
15448,1050-51,pass,enrolled,1051-09-01,3.0,48.4,4,4
15452,1050-51,pass,enrolled,1051-09-01,3.0,61.42,4,4
15455,1050-51,pass,enrolled,1051-09-01,3.0,63.05,4,4
15456,1050-51,pass,enrolled,1051-09-01,3.0,59.8,4,4
15457,1050-51,fail,repeating,1051-09-01,2.0,43.08,2,4
15460,1050-51,pass,enrolled,1051-09-01,3.0,77.78,4,4
15461,1050-51,pass,enrolled,1051-09-01,3.0,61.45,4,4
15462,1050-51,pass,enrolled,1051-09-01,3.0,73.8,4,4
15463,1050-51,fail,repeating,1051-09-01,2.0,39.27,2,4
15465,1050-51,pass,enrolled,1051-09-01,3.0,41.9,1,1
15466,1050-51,pass,enrolled,1051-09-01,3.0,58.55,4,4
15469,1050-51,pass,enrolled,1051-09-01,3.0,68.03,4,4
15473,1050-51,pass,enrolled,1051-09-01,3.0,71.5,4,4
15475,1050-51,fail,withdrawn,1051-09-01,,47.1,3,4
15476,1050-51,pass,enrolled,1051-09-01,3.0,65.2,4,4
15483,1050-51,pass,enrolled,1051-09-01,3.0,70.25,4,4
15484,1050-51,pass,enrolled,1051-09-01,3.0,58.2,4,4
15485,1050-51,pass,enrolled,1051-09-01,3.0,65.83,4,4
15486,1050-51,pass,enrolled,1051-09-01,3.0,56.5,1,1
15488,1050-51,pass,enrolled,1051-09-01,3.0,57.6,3,3
15491,1050-51,pass,enrolled,1051-09-01,2.0,56.5,4,4
15492,1050-51,pass,withdrawn,1051-09-01,,49.3,4,4
15494,1050-51,pass,enrolled,1051-09-01,3.0,83.2,4,4
15496,1050-51,pass,enrolled,1051-09-01,3.0,56.93,4,4
15497,1050-51,pass,enrolled,1051-09-01,3.0,49.6,4,4
15499,1050-51,pass,enrolled,1051-09-01,3.0,58.32,4,4
15501,1050-51,pass,enrolled,1051-09-01,3.0,69.22,4,4
15504,1050-51,fail,repeating,1051-09-01,2.0,41.25,1,2
15509,1050-51,pass,enrolled,1051-09-01,3.0,60.72,4,4
15514,1050-51,pass,enrolled,1051-09-01,3.0,62.8,4,4
15516,1050-51,pass,enrolled,1051-09-01,3.0,52.1,4,4
15517,1050-51,pass,enrolled,1051-09-01,3.0,69.33,4,4
15520,1050-51,fail,withdrawn,1051-09-01,,50.5,2,3
15521,1050-51,pass,enrolled,1051-09-01,3.0,66.3,4,4
15526,1050-51,pass,enrolled,1051-09-01,2.0,56.92,4,4
15530,1050-51,pass,enrolled,1051-09-01,2.0,47.55,4,4
15533,1050-51,pass,enrolled,1051-09-01,3.0,64.45,4,4
15535,1050-51,fail,repeating,1051-09-01,2.0,54.33,3,4
15536,1050-51,pass,enrolled,1051-09-01,3.0,65.72,4,4
15540,1050-51,pass,enrolled,1051-09-01,2.0,51.83,4,4
15541,1050-51,pass,enrolled,1051-09-01,3.0,56.17,4,4
15542,1050-51,pass,enrolled,1051-09-01,3.0,64.47,4,4
15543,1050-51,fail,repeating,1051-09-01,2.0,53.4,3,4
15547,1050-51,pass,enrolled,1051-09-01,3.0,58.3,1,1
15548,1050-51,pass,enrolled,1051-09-01,3.0,50.2,1,1
15554,1050-51,pass,enrolled,1051-09-01,3.0,66.17,4,4
15559,1050-51,pass,enrolled,1051-09-01,3.0,56.8,4,4
15560,1050-51,fail,repeating,1051-09-01,2.0,46.58,2,4
15561,1050-51,pass,enrolled,1051-09-01,3.0,67.35,4,4
15562,1050-51,pass,enrolled,1051-09-01,3.0,61.02,4,4
15563,1050-51,pass,enrolled,1051-09-01,3.0,66.75,4,4
15567,1050-51,pass,enrolled,1051-09-01,2.0,53.8,4,4
15569,1050-51,pass,enrolled,1051-09-01,3.0,57.77,3,3
15570,1050-51,pass,enrolled,1051-09-01,3.0,54.12,4,4
15571,1050-51,pass,enrolled,1051-09-01,3.0,61.67,4,4
15575,1050-51,pass,enrolled,1051-09-01,3.0,57.35,4,4
15580,1050-51,pass,enrolled,1051-09-01,3.0,68.1,3,3
15581,1050-51,pass,enrolled,1051-09-01,3.0,51.6,4,4
15582,1050-51,fail,repeating,1051-09-01,2.0,55.73,3,4
15586,1050-51,pass,enrolled,1051-09-01,2.0,49.9,4,4
15588,1050-51,fail,withdrawn,1051-09-01,,50.73,3,4
15598,1050-51,pass,enrolled,1051-09-01,3.0,66.97,4,4
15599,1050-51,pass,enrolled,1051-09-01,3.0,56.8,4,4
15600,1050-51,pass,enrolled,1051-09-01,3.0,63.2,4,4
15601,1050-51,fail,withdrawn,1051-09-01,,66.38,3,4
15602,1050-51,pass,enrolled,1051-09-01,3.0,54.08,4,4
15604,1050-51,pass,enrolled,1051-09-01,3.0,46.3,2,2
15607,1050-51,pass,enrolled,1051-09-01,3.0,78.35,4,4
15609,1050-51,fail,repeating,1051-09-01,2.0,42.25,2,4
15610,1050-51,pass,enrolled,1051-09-01,3.0,69.92,4,4
15613,1050-51,pass,enrolled,1051-09-01,3.0,65.42,4,4
15614,1050-51,pass,enrolled,1051-09-01,3.0,44.1,1,1
15616,1050-51,pass,enrolled,1051-09-01,3.0,63.73,4,4
15619,1050-51,pass,enrolled,1051-09-01,3.0,56.1,2,2
15621,1050-51,pass,enrolled,1051-09-01,3.0,67.22,4,4
15622,1050-51,fail,repeating,1051-09-01,1.0,50.2,1,2
15623,1050-51,pass,enrolled,1051-09-01,2.0,49.92,4,4
15624,1050-51,pass,enrolled,1051-09-01,3.0,63.65,4,4
15626,1050-51,pass,enrolled,1051-09-01,3.0,62.5,4,4
15627,1050-51,pass,enrolled,1051-09-01,3.0,63.53,4,4
15628,1050-51,pass,enrolled,1051-09-01,3.0,71.78,4,4
15629,1050-51,pass,enrolled,1051-09-01,3.0,77.7,4,4
15633,1050-51,pass,enrolled,1051-09-01,3.0,80.0,3,3
15636,1050-51,pass,enrolled,1051-09-01,3.0,58.02,4,4
15638,1050-51,fail,repeating,1051-09-01,2.0,50.9,3,4
15639,1050-51,pass,enrolled,1051-09-01,3.0,58.33,4,4
15640,1050-51,pass,enrolled,1051-09-01,3.0,59.05,4,4
15641,1050-51,pass,enrolled,1051-09-01,3.0,74.5,4,4
15643,1050-51,pass,enrolled,1051-09-01,3.0,62.25,4,4
15645,1050-51,pass,enrolled,1051-09-01,3.0,51.2,1,1
15646,1050-51,pass,enrolled,1051-09-01,3.0,73.35,4,4
15650,1050-51,pass,enrolled,1051-09-01,3.0,63.52,4,4
15656,1050-51,pass,enrolled,1051-09-01,3.0,72.12,4,4
15658,1050-51,pass,enrolled,1051-09-01,3.0,61.95,4,4
15662,1050-51,pass,enrolled,1051-09-01,3.0,56.2,2,2
15665,1050-51,pass,enrolled,1051-09-01,3.0,59.5,4,4
15666,1050-51,pass,enrolled,1051-09-01,3.0,57.15,4,4
15667,1050-51,fail,repeating,1051-09-01,1.0,35.3,0,1
15669,1050-51,pass,enrolled,1051-09-01,3.0,64.78,4,4
15670,1050-51,pass,enrolled,1051-09-01,3.0,70.33,4,4
15672,1050-51,pass,enrolled,1051-09-01,2.0,49.2,4,4
15673,1050-51,pass,enrolled,1051-09-01,2.0,57.52,4,4
15675,1050-51,pass,enrolled,1051-09-01,3.0,53.6,1,1
15680,1050-51,pass,enrolled,1051-09-01,3.0,57.1,1,1
15681,1050-51,pass,enrolled,1051-09-01,3.0,52.87,3,3
15683,1050-51,pass,enrolled,1051-09-01,3.0,64.6,4,4
15684,1050-51,pass,enrolled,1051-09-01,3.0,60.4,4,4
15685,1050-51,pass,withdrawn,1051-09-01,,68.62,4,4
15687,1050-51,pass,enrolled,1051-09-01,3.0,72.08,4,4
15688,1050-51,pass,enrolled,1051-09-01,3.0,72.85,4,4
15689,1050-51,pass,enrolled,1051-09-01,3.0,68.25,4,4
15690,1050-51,pass,enrolled,1051-09-01,3.0,70.12,4,4
15691,1050-51,pass,enrolled,1051-09-01,3.0,66.5,4,4
15692,1050-51,pass,enrolled,1051-09-01,3.0,56.8,4,4
15693,1050-51,pass,enrolled,1051-09-01,3.0,62.82,4,4
15696,1050-51,pass,enrolled,1051-09-01,3.0,50.15,4,4
15702,1050-51,pass,enrolled,1051-09-01,2.0,58.12,4,4
15704,1050-51,pass,enrolled,1051-09-01,3.0,59.52,4,4
15705,1050-51,pass,enrolled,1051-09-01,3.0,60.5,2,2
15708,1050-51,pass,enrolled,1051-09-01,3.0,65.6,4,4
15709,1050-51,pass,enrolled,1051-09-01,3.0,54.8,4,4
15713,1050-51,pass,enrolled,1051-09-01,2.0,64.05,2,2
15714,1050-51,pass,enrolled,1051-09-01,3.0,55.95,4,4
15715,1050-51,pass,enrolled,1051-09-01,3.0,68.9,1,1
15717,1050-51,pass,enrolled,1051-09-01,3.0,57.55,4,4
15718,1050-51,pass,enrolled,1051-09-01,3.0,62.85,4,4
15720,1050-51,pass,enrolled,1051-09-01,3.0,69.7,1,1
