student_id,academic_year,year_outcome,status,status_change_at,programme_year_next,avg_mark,modules_passed,modules_total
1786,1050-51,pass,enrolled,1051-09-01,2.0,49.15,2,2
1787,1050-51,pass,enrolled,1051-09-01,3.0,63.33,3,3
1788,1050-51,pass,enrolled,1051-09-01,3.0,75.6,3,3
1789,1050-51,pass,enrolled,1051-09-01,3.0,53.2,3,3
1791,1050-51,pass,enrolled,1051-09-01,3.0,67.6,3,3
1792,1050-51,pass,enrolled,1051-09-01,3.0,70.97,3,3
1793,1050-51,pass,enrolled,1051-09-01,3.0,58.4,3,3
1794,1050-51,pass,enrolled,1051-09-01,3.0,73.37,3,3
1795,1050-51,pass,enrolled,1051-09-01,3.0,57.7,3,3
1796,1050-51,pass,enrolled,1051-09-01,3.0,74.23,3,3
1797,1050-51,pass,enrolled,1051-09-01,3.0,57.5,3,3
1798,1050-51,fail,withdrawn,1051-09-01,,52.65,1,2
1799,1050-51,pass,enrolled,1051-09-01,3.0,70.37,3,3
1800,1050-51,pass,enrolled,1051-09-01,3.0,61.33,3,3
1801,1050-51,pass,enrolled,1051-09-01,3.0,52.47,3,3
1802,1050-51,pass,enrolled,1051-09-01,3.0,55.97,3,3
1803,1050-51,pass,enrolled,1051-09-01,3.0,58.27,3,3
1804,1050-51,pass,enrolled,1051-09-01,3.0,45.23,3,3
1805,1050-51,pass,enrolled,1051-09-01,3.0,77.63,3,3
1806,1050-51,fail,withdrawn,1051-09-01,,48.2,2,3
1807,1050-51,fail,repeating,1051-09-01,2.0,48.2,2,3
1808,1050-51,pass,enrolled,1051-09-01,3.0,63.93,3,3
1810,1050-51,pass,enrolled,1051-09-01,3.0,61.13,3,3
1811,1050-51,pass,enrolled,1051-09-01,3.0,71.9,3,3
1812,1050-51,pass,enrolled,1051-09-01,3.0,75.47,3,3
1814,1050-51,pass,enrolled,1051-09-01,3.0,53.9,3,3
1815,1050-51,pass,enrolled,1051-09-01,3.0,71.43,3,3
1816,1050-51,pass,enrolled,1051-09-01,3.0,66.13,3,3
1817,1050-51,pass,withdrawn,1051-09-01,,51.0,3,3
1818,1050-51,pass,enrolled,1051-09-01,3.0,59.43,3,3
1819,1050-51,pass,enrolled,1051-09-01,3.0,67.67,3,3
1820,1050-51,pass,enrolled,1051-09-01,3.0,60.3,3,3
1821,1050-51,pass,enrolled,1051-09-01,3.0,56.27,3,3
1822,1050-51,pass,enrolled,1051-09-01,3.0,68.9,3,3
1823,1050-51,pass,enrolled,1051-09-01,3.0,63.53,3,3
1825,1050-51,pass,enrolled,1051-09-01,2.0,54.3,2,2
1826,1050-51,pass,enrolled,1051-09-01,3.0,48.3,3,3
1827,1050-51,fail,withdrawn,1051-09-01,,45.53,1,3
1828,1050-51,pass,enrolled,1051-09-01,3.0,63.5,3,3
1829,1050-51,fail,repeating,1051-09-01,2.0,45.87,2,3
1831,1050-51,pass,enrolled,1051-09-01,3.0,61.2,3,3
1832,1050-51,pass,enrolled,1051-09-01,3.0,56.73,3,3
1833,1050-51,pass,enrolled,1051-09-01,3.0,80.23,3,3
1835,1050-51,pass,enrolled,1051-09-01,3.0,72.7,3,3
1836,1050-51,pass,enrolled,1051-09-01,3.0,59.4,3,3
1837,1050-51,pass,enrolled,1051-09-01,3.0,48.93,3,3
1838,1050-51,pass,enrolled,1051-09-01,3.0,60.07,3,3
1839,1050-51,pass,enrolled,1051-09-01,3.0,56.7,3,3
1840,1050-51,pass,enrolled,1051-09-01,3.0,59.4,3,3
1841,1050-51,pass,enrolled,1051-09-01,3.0,76.03,3,3
1842,1050-51,pass,enrolled,1051-09-01,3.0,73.8,3,3
1843,1050-51,pass,enrolled,1051-09-01,3.0,68.3,3,3
1844,1050-51,pass,enrolled,1051-09-01,3.0,64.2,3,3
1846,1050-51,pass,enrolled,1051-09-01,3.0,54.93,3,3
1847,1050-51,pass,enrolled,1051-09-01,3.0,71.5,3,3
1848,1050-51,pass,enrolled,1051-09-01,3.0,69.97,3,3
1849,1050-51,pass,enrolled,1051-09-01,3.0,68.57,3,3
1850,1050-51,pass,enrolled,1051-09-01,3.0,44.63,3,3
1851,1050-51,pass,withdrawn,1051-09-01,,48.93,3,3
1852,1050-51,pass,enrolled,1051-09-01,3.0,61.73,3,3
1853,1050-51,pass,enrolled,1051-09-01,3.0,52.3,3,3
1854,1050-51,pass,withdrawn,1051-09-01,,68.0,3,3
1857,1050-51,fail,withdrawn,1051-09-01,,49.7,2,3
1858,1050-51,pass,enrolled,1051-09-01,3.0,52.9,3,3
1859,1050-51,pass,enrolled,1051-09-01,3.0,62.63,3,3
1860,1050-51,pass,enrolled,1051-09-01,3.0,68.17,3,3
1861,1050-51,fail,repeating,1051-09-01,2.0,55.53,2,3
1862,1050-51,pass,enrolled,1051-09-01,3.0,71.4,3,3
1863,1050-51,fail,repeating,1051-09-01,2.0,49.13,2,3
1864,1050-51,pass,enrolled,1051-09-01,3.0,71.33,3,3
1865,1050-51,pass,enrolled,1051-09-01,3.0,58.83,3,3
1866,1050-51,pass,enrolled,1051-09-01,3.0,78.07,3,3
1867,1050-51,fail,repeating,1051-09-01,2.0,44.57,2,3
1868,1050-51,pass,enrolled,1051-09-01,3.0,52.0,3,3
1869,1050-51,fail,repeating,1051-09-01,2.0,41.67,2,3
1870,1050-51,pass,enrolled,1051-09-01,3.0,55.13,3,3
1871,1050-51,fail,repeating,1051-09-01,2.0,40.9,2,3
1872,1050-51,pass,enrolled,1051-09-01,3.0,69.7,3,3
1874,1050-51,pass,enrolled,1051-09-01,3.0,61.17,3,3
1875,1050-51,pass,enrolled,1051-09-01,3.0,59.77,3,3
1876,1050-51,pass,enrolled,1051-09-01,3.0,79.53,3,3
1877,1050-51,pass,enrolled,1051-09-01,3.0,63.13,3,3
1878,1050-51,fail,repeating,1051-09-01,2.0,56.43,2,3
1879,1050-51,pass,enrolled,1051-09-01,3.0,58.73,3,3
1880,1050-51,pass,enrolled,1051-09-01,3.0,64.27,3,3
1881,1050-51,pass,enrolled,1051-09-01,3.0,67.7,3,3
1882,1050-51,pass,enrolled,1051-09-01,3.0,60.43,3,3
1883,1050-51,pass,enrolled,1051-09-01,3.0,67.93,3,3
1884,1050-51,pass,enrolled,1051-09-01,3.0,78.0,3,3
1885,1050-51,pass,enrolled,1051-09-01,3.0,48.6,3,3
1886,1050-51,pass,enrolled,1051-09-01,3.0,67.9,3,3
1887,1050-51,pass,enrolled,1051-09-01,3.0,52.3,3,3
1888,1050-51,pass,enrolled,1051-09-01,3.0,62.43,3,3
1889,1050-51,pass,enrolled,1051-09-01,3.0,58.43,3,3
189,1050-51,fail,repeating,1051-09-01,3.0,44.67,2,3
1890,1050-51,pass,enrolled,1051-09-01,3.0,52.8,3,3
1891,1050-51,pass,enrolled,1051-09-01,3.0,64.5,3,3
1892,1050-51,pass,enrolled,1051-09-01,3.0,70.0,3,3
1893,1050-51,pass,enrolled,1051-09-01,3.0,59.67,3,3
1894,1050-51,pass,enrolled,1051-09-01,3.0,59.77,3,3
1895,1050-51,pass,enrolled,1051-09-01,3.0,76.53,3,3
1896,1050-51,pass,enrolled,1051-09-01,3.0,57.23,3,3
1897,1050-51,pass,enrolled,1051-09-01,3.0,58.97,3,3
1898,1050-51,pass,enrolled,1051-09-01,3.0,58.53,3,3
1899,1050-51,fail,withdrawn,1051-09-01,,45.9,2,3
1900,1050-51,fail,repeating,1051-09-01,2.0,55.5,2,3
1901,1050-51,pass,enrolled,1051-09-01,3.0,70.0,3,3
1902,1050-51,pass,enrolled,1051-09-01,3.0,62.77,3,3
1903,1050-51,pass,enrolled,1051-09-01,3.0,63.77,3,3
1904,1050-51,pass,enrolled,1051-09-01,3.0,59.63,3,3
1905,1050-51,pass,withdrawn,1051-09-01,,64.57,3,3
1906,1050-51,pass,enrolled,1051-09-01,3.0,56.13,3,3
1907,1050-51,pass,enrolled,1051-09-01,3.0,57.83,3,3
1908,1050-51,pass,enrolled,1051-09-01,3.0,57.23,3,3
1909,1050-51,pass,enrolled,1051-09-01,3.0,53.43,3,3
1910,1050-51,pass,enrolled,1051-09-01,3.0,65.57,3,3
1911,1050-51,pass,enrolled,1051-09-01,3.0,71.4,3,3
1912,1050-51,pass,enrolled,1051-09-01,3.0,67.93,3,3
1913,1050-51,fail,repeating,1051-09-01,2.0,42.2,1,2
1914,1050-51,pass,enrolled,1051-09-01,3.0,62.7,3,3
1915,1050-51,pass,enrolled,1051-09-01,3.0,49.5,3,3
1916,1050-51,pass,enrolled,1051-09-01,3.0,73.03,3,3
1917,1050-51,pass,enrolled,1051-09-01,3.0,67.83,3,3
1918,1050-51,pass,enrolled,1051-09-01,3.0,66.77,3,3
1919,1050-51,pass,enrolled,1051-09-01,3.0,80.17,3,3
1920,1050-51,pass,enrolled,1051-09-01,3.0,52.47,3,3
1921,1050-51,pass,enrolled,1051-09-01,3.0,55.8,3,3
1922,1050-51,pass,enrolled,1051-09-01,3.0,59.6,3,3
1923,1050-51,pass,enrolled,1051-09-01,3.0,49.73,3,3
1924,1050-51,pass,enrolled,1051-09-01,3.0,59.97,3,3
1925,1050-51,pass,enrolled,1051-09-01,3.0,65.27,3,3
1926,1050-51,fail,repeating,1051-09-01,2.0,52.37,2,3
1927,1050-51,pass,enrolled,1051-09-01,3.0,64.0,2,2
1928,1050-51,pass,enrolled,1051-09-01,3.0,63.83,3,3
1929,1050-51,pass,enrolled,1051-09-01,3.0,58.83,3,3
1930,1050-51,pass,enrolled,1051-09-01,2.0,66.6,2,2
1931,1050-51,pass,enrolled,1051-09-01,3.0,60.43,3,3
1932,1050-51,pass,enrolled,1051-09-01,3.0,73.57,3,3
1933,1050-51,pass,enrolled,1051-09-01,3.0,70.17,3,3
1934,1050-51,pass,enrolled,1051-09-01,3.0,61.87,3,3
1935,1050-51,pass,enrolled,1051-09-01,3.0,79.87,3,3
1936,1050-51,fail,repeating,1051-09-01,2.0,47.93,2,3
1937,1050-51,pass,enrolled,1051-09-01,3.0,65.3,3,3
1938,1050-51,pass,enrolled,1051-09-01,3.0,54.77,3,3
1939,1050-51,pass,enrolled,1051-09-01,3.0,67.77,3,3
194,1050-51,pass,graduated,1051-09-01,,49.43,3,3
1940,1050-51,pass,enrolled,1051-09-01,3.0,55.9,3,3
1941,1050-51,pass,enrolled,1051-09-01,3.0,67.87,3,3
1942,1050-51,pass,enrolled,1051-09-01,3.0,65.87,3,3
1943,1050-51,pass,enrolled,1051-09-01,3.0,64.6,3,3
1944,1050-51,pass,enrolled,1051-09-01,3.0,60.93,3,3
1945,1050-51,pass,enrolled,1051-09-01,3.0,74.27,3,3
1946,1050-51,pass,enrolled,1051-09-01,3.0,59.73,3,3
1947,1050-51,pass,enrolled,1051-09-01,3.0,57.77,3,3
1948,1050-51,pass,enrolled,1051-09-01,3.0,60.83,3,3
1949,1050-51,pass,enrolled,1051-09-01,3.0,75.8,3,3
1950,1050-51,pass,enrolled,1051-09-01,3.0,64.5,3,3
1951,1050-51,pass,enrolled,1051-09-01,3.0,77.6,3,3
1952,1050-51,pass,enrolled,1051-09-01,3.0,52.7,3,3
1953,1050-51,pass,enrolled,1051-09-01,3.0,73.33,3,3
1954,1050-51,pass,enrolled,1051-09-01,3.0,81.67,3,3
1955,1050-51,pass,enrolled,1051-09-01,3.0,55.17,3,3
1956,1050-51,pass,enrolled,1051-09-01,3.0,54.47,3,3
1957,1050-51,pass,enrolled,1051-09-01,3.0,49.13,3,3
1959,1050-51,pass,enrolled,1051-09-01,3.0,55.93,3,3
1960,1050-51,pass,enrolled,1051-09-01,3.0,65.87,3,3
1961,1050-51,pass,enrolled,1051-09-01,3.0,65.67,3,3
1962,1050-51,pass,withdrawn,1051-09-01,,65.87,3,3
1963,1050-51,fail,repeating,1051-09-01,2.0,46.4,2,3
1964,1050-51,pass,enrolled,1051-09-01,3.0,49.17,3,3
1965,1050-51,pass,enrolled,1051-09-01,3.0,54.77,3,3
1966,1050-51,fail,repeating,1051-09-01,2.0,58.23,2,3
1967,1050-51,pass,enrolled,1051-09-01,3.0,63.93,3,3
1968,1050-51,pass,enrolled,1051-09-01,3.0,72.3,3,3
1969,1050-51,pass,enrolled,1051-09-01,3.0,78.17,3,3
1970,1050-51,pass,enrolled,1051-09-01,3.0,70.87,3,3
1971,1050-51,fail,repeating,1051-09-01,2.0,44.47,2,3
1972,1050-51,pass,withdrawn,1051-09-01,,57.83,3,3
1973,1050-51,pass,enrolled,1051-09-01,3.0,65.5,3,3
1974,1050-51,pass,enrolled,1051-09-01,3.0,64.13,3,3
1976,1050-51,pass,enrolled,1051-09-01,3.0,67.7,3,3
1977,1050-51,pass,enrolled,1051-09-01,3.0,74.87,3,3
1978,1050-51,pass,enrolled,1051-09-01,3.0,63.47,3,3
1979,1050-51,fail,repeating,1051-09-01,2.0,46.47,2,3
1980,1050-51,pass,enrolled,1051-09-01,3.0,62.0,3,3
1981,1050-51,pass,enrolled,1051-09-01,3.0,76.0,3,3
1982,1050-51,pass,enrolled,1051-09-01,3.0,66.83,3,3
1983,1050-51,pass,enrolled,1051-09-01,3.0,65.57,3,3
1984,1050-51,pass,enrolled,1051-09-01,3.0,56.83,3,3
1985,1050-51,pass,enrolled,1051-09-01,3.0,62.8,2,2
1986,1050-51,pass,enrolled,1051-09-01,3.0,61.7,3,3
1987,1050-51,fail,withdrawn,1051-09-01,,46.0,2,3
1988,1050-51,pass,enrolled,1051-09-01,3.0,65.37,3,3
1989,1050-51,pass,enrolled,1051-09-01,3.0,52.77,3,3
1990,1050-51,pass,enrolled,1051-09-01,3.0,64.27,3,3
1991,1050-51,pass,enrolled,1051-09-01,3.0,56.27,3,3
1992,1050-51,pass,enrolled,1051-09-01,3.0,48.73,3,3
1993,1050-51,fail,withdrawn,1051-09-01,,52.47,2,3
1994,1050-51,pass,enrolled,1051-09-01,3.0,71.97,3,3
1995,1050-51,pass,enrolled,1051-09-01,3.0,67.93,3,3
1996,1050-51,fail,repeating,1051-09-01,2.0,52.2,2,3
1997,1050-51,pass,enrolled,1051-09-01,3.0,54.2,3,3
1998,1050-51,pass,enrolled,1051-09-01,3.0,42.63,3,3
1999,1050-51,pass,enrolled,1051-09-01,3.0,55.5,3,3
2000,1050-51,pass,enrolled,1051-09-01,2.0,55.6,2,2
2001,1050-51,pass,enrolled,1051-09-01,2.0,81.7,2,2
2002,1050-51,pass,enrolled,1051-09-01,2.0,59.75,2,2
2003,1050-51,pass,enrolled,1051-09-01,2.0,65.7,2,2
2004,1050-51,pass,enrolled,1051-09-01,2.0,68.3,2,2
2005,1050-51,pass,enrolled,1051-09-01,2.0,64.1,2,2
2006,1050-51,pass,enrolled,1051-09-01,2.0,64.55,2,2
2007,1050-51,pass,withdrawn,1051-09-01,,56.15,2,2
2008,1050-51,pass,enrolled,1051-09-01,2.0,47.85,2,2
2009,1050-51,pass,enrolled,1051-09-01,2.0,66.9,2,2
2010,1050-51,pass,enrolled,1051-09-01,2.0,65.25,2,2
2011,1050-51,pass,enrolled,1051-09-01,2.0,51.75,2,2
2012,1050-51,pass,enrolled,1051-09-01,2.0,73.03,3,3
2013,1050-51,pass,enrolled,1051-09-01,2.0,61.95,2,2
2014,1050-51,pass,withdrawn,1051-09-01,,53.4,2,2
2015,1050-51,pass,enrolled,1051-09-01,2.0,61.63,3,3
2016,1050-51,pass,enrolled,1051-09-01,2.0,51.7,2,2
2017,1050-51,pass,enrolled,1051-09-01,2.0,55.65,2,2
2018,1050-51,pass,enrolled,1051-09-01,2.0,78.8,2,2
2019,1050-51,pass,enrolled,1051-09-01,2.0,60.1,2,2
2020,1050-51,pass,enrolled,1051-09-01,2.0,61.35,2,2
2021,1050-51,pass,enrolled,1051-09-01,2.0,55.85,2,2
2022,1050-51,pass,enrolled,1051-09-01,2.0,75.5,2,2
2023,1050-51,pass,enrolled,1051-09-01,2.0,58.9,2,2
2024,1050-51,pass,enrolled,1051-09-01,2.0,57.4,2,2
2025,1050-51,pass,enrolled,1051-09-01,2.0,59.83,3,3
2026,1050-51,pass,enrolled,1051-09-01,2.0,50.85,2,2
2027,1050-51,pass,enrolled,1051-09-01,2.0,79.95,2,2
2028,1050-51,pass,enrolled,1051-09-01,2.0,75.2,2,2
2029,1050-51,pass,enrolled,1051-09-01,2.0,73.5,2,2
2030,1050-51,pass,enrolled,1051-09-01,2.0,65.35,2,2
2031,1050-51,pass,enrolled,1051-09-01,2.0,78.55,2,2
2032,1050-51,pass,enrolled,1051-09-01,2.0,52.7,2,2
2033,1050-51,pass,enrolled,1051-09-01,2.0,57.15,2,2
2034,1050-51,pass,enrolled,1051-09-01,2.0,74.85,2,2
2035,1050-51,pass,enrolled,1051-09-01,2.0,63.25,2,2
2036,1050-51,pass,enrolled,1051-09-01,2.0,69.0,2,2
2037,1050-51,pass,enrolled,1051-09-01,2.0,54.75,2,2
2038,1050-51,fail,repeating,1051-09-01,1.0,41.05,1,2
2039,1050-51,pass,enrolled,1051-09-01,2.0,73.05,2,2
2040,1050-51,pass,withdrawn,1051-09-01,,68.4,2,2
2041,1050-51,pass,enrolled,1051-09-01,2.0,61.8,2,2
2042,1050-51,pass,enrolled,1051-09-01,2.0,67.1,2,2
2043,1050-51,pass,enrolled,1051-09-01,2.0,70.03,3,3
2044,1050-51,pass,enrolled,1051-09-01,2.0,77.95,2,2
2045,1050-51,pass,enrolled,1051-09-01,2.0,58.55,2,2
2046,1050-51,pass,enrolled,1051-09-01,2.0,65.07,3,3
2047,1050-51,pass,enrolled,1051-09-01,2.0,69.45,2,2
2048,1050-51,pass,enrolled,1051-09-01,2.0,77.23,3,3
2049,1050-51,pass,enrolled,1051-09-01,2.0,75.85,2,2
2050,1050-51,pass,enrolled,1051-09-01,2.0,57.55,2,2
2051,1050-51,pass,enrolled,1051-09-01,2.0,73.1,2,2
2052,1050-51,pass,enrolled,1051-09-01,2.0,73.15,2,2
2053,1050-51,pass,enrolled,1051-09-01,2.0,61.5,2,2
2054,1050-51,pass,enrolled,1051-09-01,2.0,54.1,2,2
2055,1050-51,pass,enrolled,1051-09-01,2.0,55.0,2,2
2056,1050-51,pass,enrolled,1051-09-01,2.0,63.23,3,3
2057,1050-51,pass,enrolled,1051-09-01,2.0,72.0,2,2
2058,1050-51,fail,withdrawn,1051-09-01,,45.7,1,2
2059,1050-51,pass,enrolled,1051-09-01,2.0,47.0,2,2
2060,1050-51,pass,enrolled,1051-09-01,2.0,75.05,2,2
2061,1050-51,pass,enrolled,1051-09-01,2.0,63.15,2,2
2062,1050-51,pass,enrolled,1051-09-01,2.0,62.25,2,2
2063,1050-51,fail,repeating,1051-09-01,1.0,48.0,1,2
2064,1050-51,pass,enrolled,1051-09-01,2.0,55.75,2,2
2065,1050-51,pass,enrolled,1051-09-01,2.0,63.65,2,2
2066,1050-51,pass,enrolled,1051-09-01,2.0,56.25,2,2
2067,1050-51,pass,enrolled,1051-09-01,2.0,75.55,2,2
2068,1050-51,pass,enrolled,1051-09-01,2.0,68.7,2,2
2069,1050-51,pass,enrolled,1051-09-01,2.0,68.05,2,2
2070,1050-51,pass,enrolled,1051-09-01,2.0,52.1,2,2
2071,1050-51,fail,repeating,1051-09-01,1.0,59.6,1,2
2072,1050-51,pass,enrolled,1051-09-01,2.0,53.0,2,2
2073,1050-51,pass,enrolled,1051-09-01,2.0,60.4,2,2
2074,1050-51,pass,enrolled,1051-09-01,2.0,71.6,2,2
2075,1050-51,pass,enrolled,1051-09-01,2.0,89.7,2,2
2076,1050-51,pass,enrolled,1051-09-01,2.0,73.65,2,2
2077,1050-51,pass,enrolled,1051-09-01,2.0,46.3,2,2
2078,1050-51,pass,enrolled,1051-09-01,2.0,49.15,2,2
2079,1050-51,pass,enrolled,1051-09-01,2.0,64.4,3,3
2080,1050-51,pass,enrolled,1051-09-01,2.0,50.55,2,2
2081,1050-51,pass,enrolled,1051-09-01,2.0,75.1,3,3
2082,1050-51,pass,enrolled,1051-09-01,2.0,72.65,2,2
2083,1050-51,pass,enrolled,1051-09-01,2.0,56.8,2,2
2084,1050-51,pass,enrolled,1051-09-01,2.0,76.0,2,2
2085,1050-51,pass,enrolled,1051-09-01,2.0,58.6,2,2
2086,1050-51,pass,enrolled,1051-09-01,2.0,65.0,3,3
2087,1050-51,pass,enrolled,1051-09-01,2.0,67.1,2,2
2088,1050-51,pass,enrolled,1051-09-01,2.0,57.43,3,3
2089,1050-51,pass,enrolled,1051-09-01,2.0,61.9,2,2
2090,1050-51,pass,enrolled,1051-09-01,2.0,81.55,2,2
2091,1050-51,pass,enrolled,1051-09-01,2.0,44.45,2,2
2092,1050-51,pass,enrolled,1051-09-01,2.0,52.5,2,2
2093,1050-51,pass,enrolled,1051-09-01,2.0,55.1,2,2
2094,1050-51,pass,enrolled,1051-09-01,2.0,60.9,2,2
2095,1050-51,pass,enrolled,1051-09-01,2.0,57.4,2,2
2096,1050-51,pass,enrolled,1051-09-01,2.0,62.8,2,2
2097,1050-51,pass,enrolled,1051-09-01,2.0,45.8,2,2
2098,1050-51,pass,enrolled,1051-09-01,2.0,61.0,2,2
2099,1050-51,pass,enrolled,1051-09-01,2.0,64.75,2,2
2100,1050-51,pass,enrolled,1051-09-01,2.0,60.45,2,2
2101,1050-51,pass,enrolled,1051-09-01,2.0,55.4,2,2
2102,1050-51,pass,enrolled,1051-09-01,2.0,44.0,2,2
2103,1050-51,pass,enrolled,1051-09-01,2.0,50.75,2,2
2104,1050-51,pass,enrolled,1051-09-01,2.0,60.9,2,2
2105,1050-51,pass,enrolled,1051-09-01,2.0,64.75,2,2
2106,1050-51,fail,repeating,1051-09-01,1.0,43.0,2,3
2107,1050-51,pass,enrolled,1051-09-01,2.0,54.8,3,3
2108,1050-51,pass,enrolled,1051-09-01,2.0,49.15,2,2
2109,1050-51,pass,enrolled,1051-09-01,2.0,52.4,2,2
2110,1050-51,pass,enrolled,1051-09-01,2.0,51.25,2,2
2111,1050-51,pass,enrolled,1051-09-01,2.0,45.0,2,2
2112,1050-51,pass,enrolled,1051-09-01,2.0,63.7,2,2
2113,1050-51,fail,repeating,1051-09-01,1.0,52.1,1,2
2114,1050-51,pass,enrolled,1051-09-01,2.0,50.63,3,3
2115,1050-51,pass,enrolled,1051-09-01,2.0,59.05,2,2
2116,1050-51,pass,withdrawn,1051-09-01,,57.95,2,2
2117,1050-51,pass,enrolled,1051-09-01,2.0,60.5,2,2
2118,1050-51,pass,enrolled,1051-09-01,2.0,52.7,2,2
2119,1050-51,pass,enrolled,1051-09-01,2.0,69.0,2,2
2120,1050-51,pass,enrolled,1051-09-01,2.0,66.63,3,3
2121,1050-51,pass,enrolled,1051-09-01,2.0,50.65,2,2
2122,1050-51,pass,enrolled,1051-09-01,2.0,73.35,2,2
2123,1050-51,pass,enrolled,1051-09-01,2.0,53.5,2,2
2124,1050-51,pass,enrolled,1051-09-01,2.0,62.8,2,2
2125,1050-51,pass,enrolled,1051-09-01,2.0,66.85,2,2
2126,1050-51,pass,enrolled,1051-09-01,2.0,54.9,2,2
2127,1050-51,pass,enrolled,1051-09-01,2.0,57.6,3,3
2128,1050-51,pass,enrolled,1051-09-01,2.0,52.55,2,2
2129,1050-51,pass,enrolled,1051-09-01,2.0,61.25,2,2
2130,1050-51,pass,enrolled,1051-09-01,2.0,63.6,2,2
2131,1050-51,pass,enrolled,1051-09-01,2.0,59.35,2,2
2132,1050-51,pass,enrolled,1051-09-01,2.0,48.6,2,2
2133,1050-51,pass,enrolled,1051-09-01,2.0,66.9,2,2
2134,1050-51,pass,enrolled,1051-09-01,2.0,76.15,2,2
2135,1050-51,pass,enrolled,1051-09-01,2.0,54.45,2,2
2136,1050-51,pass,enrolled,1051-09-01,2.0,81.2,2,2
2137,1050-51,pass,enrolled,1051-09-01,2.0,43.45,2,2
2138,1050-51,pass,enrolled,1051-09-01,2.0,53.1,3,3
2139,1050-51,pass,enrolled,1051-09-01,2.0,44.2,2,2
2140,1050-51,fail,repeating,1051-09-01,1.0,47.8,1,2
2141,1050-51,pass,withdrawn,1051-09-01,,62.6,2,2
2142,1050-51,pass,enrolled,1051-09-01,2.0,65.2,2,2
2143,1050-51,pass,enrolled,1051-09-01,2.0,80.5,2,2
2144,1050-51,fail,withdrawn,1051-09-01,,38.0,0,2
2145,1050-51,pass,enrolled,1051-09-01,2.0,52.2,2,2
2146,1050-51,pass,enrolled,1051-09-01,2.0,63.3,2,2
2147,1050-51,pass,enrolled,1051-09-01,2.0,52.5,2,2
2148,1050-51,pass,enrolled,1051-09-01,2.0,50.0,2,2
2149,1050-51,fail,repeating,1051-09-01,1.0,52.45,1,2
2150,1050-51,pass,enrolled,1051-09-01,2.0,72.15,2,2
2151,1050-51,pass,enrolled,1051-09-01,2.0,69.3,2,2
2152,1050-51,pass,withdrawn,1051-09-01,,76.8,2,2
2153,1050-51,fail,repeating,1051-09-01,1.0,50.0,1,2
2154,1050-51,fail,withdrawn,1051-09-01,,40.05,1,2
2155,1050-51,pass,enrolled,1051-09-01,2.0,59.65,2,2
2156,1050-51,pass,enrolled,1051-09-01,2.0,61.53,3,3
2157,1050-51,pass,enrolled,1051-09-01,2.0,57.17,3,3
2158,1050-51,pass,enrolled,1051-09-01,2.0,52.9,2,2
2159,1050-51,pass,enrolled,1051-09-01,2.0,72.8,2,2
2160,1050-51,pass,enrolled,1051-09-01,2.0,56.0,2,2
2161,1050-51,pass,enrolled,1051-09-01,2.0,59.25,2,2
2162,1050-51,pass,enrolled,1051-09-01,2.0,44.15,2,2
2163,1050-51,pass,enrolled,1051-09-01,2.0,69.53,3,3
2164,1050-51,pass,enrolled,1051-09-01,2.0,67.2,2,2
2165,1050-51,pass,enrolled,1051-09-01,2.0,60.95,2,2
2166,1050-51,pass,enrolled,1051-09-01,2.0,65.2,3,3
2167,1050-51,pass,enrolled,1051-09-01,2.0,71.3,2,2
2168,1050-51,pass,enrolled,1051-09-01,2.0,67.25,2,2
2169,1050-51,pass,enrolled,1051-09-01,2.0,49.2,2,2
2170,1050-51,pass,enrolled,1051-09-01,2.0,60.47,3,3
2171,1050-51,pass,enrolled,1051-09-01,2.0,55.7,2,2
2172,1050-51,pass,enrolled,1051-09-01,2.0,64.7,2,2
2173,1050-51,pass,enrolled,1051-09-01,2.0,57.75,2,2
2174,1050-51,pass,enrolled,1051-09-01,2.0,53.15,2,2
2175,1050-51,fail,repeating,1051-09-01,1.0,42.1,1,2
2176,1050-51,pass,enrolled,1051-09-01,2.0,56.75,2,2
2177,1050-51,pass,enrolled,1051-09-01,2.0,71.55,2,2
2178,1050-51,pass,enrolled,1051-09-01,2.0,61.6,2,2
2179,1050-51,pass,enrolled,1051-09-01,2.0,54.55,2,2
2180,1050-51,pass,withdrawn,1051-09-01,,53.15,2,2
2181,1050-51,pass,enrolled,1051-09-01,2.0,63.7,2,2
2182,1050-51,pass,withdrawn,1051-09-01,,56.7,2,2
2183,1050-51,pass,enrolled,1051-09-01,2.0,50.95,2,2
2184,1050-51,pass,enrolled,1051-09-01,2.0,54.5,2,2
2185,1050-51,pass,enrolled,1051-09-01,2.0,62.7,2,2
2186,1050-51,pass,enrolled,1051-09-01,2.0,73.67,3,3
2187,1050-51,fail,withdrawn,1051-09-01,,45.35,1,2
2188,1050-51,pass,enrolled,1051-09-01,2.0,57.8,2,2
2189,1050-51,pass,enrolled,1051-09-01,2.0,67.85,2,2
2190,1050-51,pass,enrolled,1051-09-01,2.0,63.0,2,2
2191,1050-51,pass,enrolled,1051-09-01,2.0,70.35,2,2
2192,1050-51,pass,enrolled,1051-09-01,2.0,82.9,2,2
2193,1050-51,pass,enrolled,1051-09-01,2.0,61.0,2,2
2194,1050-51,pass,enrolled,1051-09-01,2.0,65.05,2,2
2195,1050-51,pass,enrolled,1051-09-01,2.0,58.5,2,2
2196,1050-51,pass,enrolled,1051-09-01,2.0,60.0,2,2
