student_id,academic_year,programme_code,programme_year,is_repeat_year,teaching_quality,learning_opportunities,assessment_feedback,academic_support,organisation_management,learning_resources,student_voice,overall_satisfaction
956,1049-50,3.2.29,3,False,5,4,4,4,4,3,4,4
957,1049-50,2.2.19,3,False,3,4,4,4,4,3,3,4
958,1049-50,3.2.29,3,False,4,3,2,4,3,3,3,3
959,1049-50,2.1.16,3,False,4,4,3,4,4,4,4,3
960,1049-50,2.4.25,3,False,5,4,4,4,5,4,5,5
961,1049-50,4.2.38,3,False,4,4,3,4,4,4,3,4
965,1049-50,3.3.32,3,False,4,5,4,5,5,5,4,4
966,1049-50,4.2.38,3,False,5,4,4,5,4,4,5,5
967,1049-50,3.3.31,3,False,4,4,4,4,4,4,4,4
968,1049-50,2.3.23,3,False,4,4,3,4,4,4,4,4
97,1049-50,1.5.12,3,True,4,3,4,4,4,4,4,4
970,1049-50,2.3.22,3,False,4,4,5,4,4,4,5,4
971,1049-50,1.3.7,3,False,4,4,4,3,3,4,3,4
972,1049-50,1.3.9,3,False,4,4,4,3,3,3,3,4
974,1049-50,2.1.17,3,False,4,4,4,4,4,3,4,4
975,1049-50,2.3.22,3,False,3,4,3,4,4,3,4,3
977,1049-50,1.2.5,3,False,4,5,4,4,5,4,4,4
978,1049-50,1.1.2,3,False,5,4,5,4,4,4,4,5
979,1049-50,3.3.31,3,False,4,4,4,5,5,4,4,4
980,1049-50,4.1.34,3,False,3,3,3,4,3,3,3,3
981,1049-50,4.3.39,3,False,5,4,4,5,4,5,4,5
982,1049-50,2.4.26,3,False,4,5,5,5,5,5,4,4
984,1049-50,1.1.1,3,False,4,5,4,4,3,4,5,5
985,1049-50,4.2.37,3,False,4,5,5,5,5,4,4,5
986,1049-50,3.3.32,3,False,3,3,3,3,3,4,4,3
987,1049-50,4.2.36,3,False,5,4,4,4,4,5,4,4
988,1049-50,2.3.23,3,False,5,3,3,4,4,3,4,4
990,1049-50,2.3.23,3,False,4,4,4,4,4,4,4,4
991,1049-50,4.3.40,3,False,4,4,4,4,4,4,4,4
992,1049-50,4.2.37,3,False,3,4,4,3,2,4,4,2
993,1049-50,1.2.5,3,False,4,4,5,4,4,4,3,4
994,1049-50,4.1.34,3,False,4,4,4,4,4,5,4,5
995,1049-50,1.5.12,3,False,4,3,3,3,3,3,4,3
996,1049-50,4.3.39,3,False,4,4,4,4,3,4,4,4
997,1049-50,1.1.3,3,False,4,4,3,4,4,5,4,4
1001,1050-51,1.4.11,3,False,4,4,4,4,4,5,4,5
1003,1050-51,4.2.37,3,False,4,4,4,4,4,4,4,4
1004,1050-51,4.3.40,3,False,4,4,4,4,4,4,4,4
1006,1050-51,1.1.2,3,False,4,4,5,4,4,4,4,4
1008,1050-51,1.3.9,3,False,4,3,4,4,4,4,3,4
1009,1050-51,4.2.38,3,False,5,4,4,4,4,4,4,3
1010,1050-51,4.3.40,3,False,3,3,3,3,3,3,3,4
1011,1050-51,4.4.44,3,False,3,3,4,3,3,4,5,4
1013,1050-51,3.2.29,3,False,3,4,3,4,4,3,4,4
1014,1050-51,3.2.30,3,False,4,4,4,4,4,4,4,4
1016,1050-51,3.3.31,3,False,3,3,3,2,2,3,3,2
1017,1050-51,4.3.40,3,False,4,4,4,4,4,4,3,5
1021,1050-51,1.2.4,3,False,5,4,5,5,5,4,4,5
1022,1050-51,3.2.30,3,False,5,4,3,3,4,4,4,4
1025,1050-51,1.2.4,3,False,4,4,3,5,4,3,3,4
1026,1050-51,4.1.33,3,False,5,4,4,5,4,4,3,5
1027,1050-51,2.1.15,3,False,5,5,4,5,5,5,4,5
1029,1050-51,2.3.23,3,False,4,4,4,4,5,4,4,4
1031,1050-51,4.3.40,3,False,3,3,3,4,4,4,3,3
1032,1050-51,1.1.3,3,False,4,4,3,3,4,4,3,3
1033,1050-51,1.5.12,3,False,3,3,2,3,3,2,2,3
1034,1050-51,2.3.22,3,False,5,4,4,4,4,4,4,4
1035,1050-51,4.3.40,3,False,5,4,5,5,4,4,4,5
1036,1050-51,1.4.10,3,False,5,5,4,4,4,4,4,4
1038,1050-51,1.2.4,3,False,5,5,4,4,4,4,4,5
1039,1050-51,2.3.23,3,False,4,4,4,5,4,4,4,4
1042,1050-51,4.1.33,3,False,4,5,5,5,4,4,4,5
1043,1050-51,1.4.10,3,False,4,4,4,4,4,3,4,3
1045,1050-51,1.5.13,3,False,4,4,3,4,4,3,3,3
1049,1050-51,4.2.38,3,False,5,5,5,5,4,4,5,4
1050,1050-51,2.4.25,3,False,5,5,4,4,4,4,4,4
1051,1050-51,4.3.39,3,False,4,4,3,3,4,4,3,4
1052,1050-51,1.5.13,3,False,4,4,4,4,4,4,4,4
1053,1050-51,2.2.18,3,False,4,4,4,4,3,3,4,4
1055,1050-51,1.2.4,3,False,4,5,4,4,4,4,3,4
1057,1050-51,1.5.12,3,False,5,4,4,4,4,4,4,4
1058,1050-51,2.3.23,3,False,4,3,3,3,3,3,3,3
1059,1050-51,1.2.4,3,False,4,4,3,4,3,4,4,4
1060,1050-51,3.1.27,3,False,4,4,4,4,4,4,5,4
1061,1050-51,1.2.5,3,False,4,5,4,4,4,4,4,5
1062,1050-51,4.3.41,3,False,4,4,4,4,4,4,4,4
1063,1050-51,1.1.3,3,False,5,5,5,5,5,5,5,5
1065,1050-51,3.2.30,3,False,5,5,4,5,4,4,4,5
1066,1050-51,2.4.26,3,False,3,3,4,4,3,4,3,4
1067,1050-51,1.3.7,3,False,5,4,4,4,4,4,3,4
1069,1050-51,4.3.39,3,False,4,4,4,4,3,3,4,4
1071,1050-51,4.1.34,3,False,4,4,4,3,4,4,4,4
1073,1050-51,3.1.28,3,False,4,4,4,3,3,3,3,4
1074,1050-51,4.3.40,3,False,4,5,4,4,4,4,4,4
1075,1050-51,2.1.17,3,False,4,5,4,5,5,4,3,4
1076,1050-51,4.1.34,3,False,4,4,5,5,4,4,4,5
1077,1050-51,1.1.3,3,False,5,4,4,5,5,5,4,5
1078,1050-51,2.4.24,3,False,5,4,4,4,4,4,4,3
1079,1050-51,3.2.29,3,False,4,3,4,3,3,3,4,4
1080,1050-51,3.1.27,3,False,4,5,4,4,4,4,4,4
1081,1050-51,4.1.34,3,False,3,4,3,4,3,4,4,3
1082,1050-51,1.2.4,3,False,5,4,4,4,4,4,4,4
1087,1050-51,4.4.42,3,False,4,4,4,5,5,4,5,5
1088,1050-51,4.3.39,3,False,5,4,4,4,4,4,4,4
1089,1050-51,2.3.22,3,False,5,5,5,5,4,5,5,5
1090,1050-51,1.1.1,3,False,3,4,3,3,3,3,3,3
1093,1050-51,2.4.25,3,False,4,4,3,4,4,4,3,4
1095,1050-51,1.3.8,3,False,3,4,4,4,3,4,4,4
1096,1050-51,4.1.34,3,False,5,5,4,5,4,4,5,5
1097,1050-51,4.1.34,3,False,5,5,5,4,4,4,4,5
1100,1050-51,3.2.29,3,False,4,4,4,4,4,3,4,4
1101,1050-51,4.3.39,3,False,4,5,3,4,4,4,3,4
1102,1050-51,2.2.18,3,False,2,3,3,2,3,3,3,2
1103,1050-51,2.2.18,3,False,4,4,4,4,4,4,4,5
1104,1050-51,3.3.32,3,False,5,4,4,4,4,4,5,5
1105,1050-51,2.2.19,3,False,5,5,4,4,5,4,5,5
1108,1050-51,2.3.22,3,False,4,3,3,3,3,3,4,3
1109,1050-51,1.1.1,3,False,5,4,4,4,4,4,4,4
1110,1050-51,4.1.35,3,False,5,4,4,4,4,4,4,5
1111,1050-51,4.2.38,3,False,5,4,4,4,4,4,3,4
1112,1050-51,1.2.4,3,False,4,5,3,3,3,4,4,4
1113,1050-51,2.1.16,3,False,4,4,4,3,3,4,4,4
1115,1050-51,1.2.5,3,False,3,2,2,3,3,3,2,2
1116,1050-51,2.1.15,3,False,3,4,3,3,3,3,3,3
1117,1050-51,1.2.5,3,False,3,4,2,3,2,3,3,2
1118,1050-51,3.1.27,3,False,4,4,4,4,4,4,4,4
1119,1050-51,4.3.39,3,False,3,4,4,4,4,4,4,4
1120,1050-51,1.2.4,3,False,4,4,4,4,4,4,4,4
1121,1050-51,1.2.5,3,False,3,4,2,3,3,3,4,3
1122,1050-51,4.3.39,3,False,3,3,3,3,3,3,4,3
1123,1050-51,4.4.42,3,False,4,4,4,4,4,4,4,4
1124,1050-51,3.2.30,3,False,5,4,4,5,4,4,4,5
1125,1050-51,4.2.36,3,False,4,4,4,5,4,4,3,4
1126,1050-51,4.3.39,3,False,4,4,4,4,3,4,4,5
1127,1050-51,2.2.18,3,False,4,4,4,4,3,4,4,4
1128,1050-51,4.3.39,3,False,4,4,3,4,3,3,3,3
1130,1050-51,4.2.37,3,False,4,4,4,4,4,4,4,4
1132,1050-51,1.2.5,3,False,4,4,4,4,4,4,3,4
1134,1050-51,3.1.27,3,False,4,4,3,4,3,3,3,4
1136,1050-51,1.1.2,3,False,4,4,3,4,3,4,4,4
1137,1050-51,2.4.25,3,False,4,3,3,4,3,3,4,4
1138,1050-51,3.3.31,3,False,3,3,4,4,3,3,3,4
1139,1050-51,4.2.36,3,False,4,4,3,3,3,3,4,3
1140,1050-51,2.4.26,3,False,5,5,4,5,5,5,5,5
1141,1050-51,4.3.40,3,False,4,4,4,3,4,4,4,4
1142,1050-51,1.3.7,3,False,5,4,3,5,4,4,4,5
1143,1050-51,2.4.25,3,False,4,3,4,4,3,4,3,3
1144,1050-51,4.2.38,3,False,4,4,3,3,2,3,3,3
1145,1050-51,1.1.3,3,False,4,4,3,3,4,3,4,4
1146,1050-51,1.1.3,3,False,3,4,3,3,4,4,4,4
1148,1050-51,1.2.4,3,False,5,5,4,4,4,5,5,4
1150,1050-51,4.2.38,3,False,5,4,4,4,4,4,4,5
1151,1050-51,4.3.39,3,False,4,4,3,3,3,4,4,4
1153,1050-51,3.2.30,3,False,3,3,2,3,3,4,4,3
1155,1050-51,4.3.40,3,False,4,4,4,4,4,4,4,3
1156,1050-51,4.4.42,3,False,4,4,4,4,4,4,4,4
1157,1050-51,1.1.3,3,False,3,4,3,3,3,4,2,3
1159,1050-51,1.2.4,3,False,4,3,4,3,3,4,3,3
1160,1050-51,2.1.15,3,False,5,4,4,4,3,4,4,4
1161,1050-51,3.1.28,3,False,4,4,4,4,3,4,4,4
1162,1050-51,3.2.29,3,False,4,3,4,4,4,4,3,4
1163,1050-51,1.1.1,3,False,4,4,3,4,4,4,4,3
1165,1050-51,4.1.34,3,False,5,5,4,5,4,5,5,4
1166,1050-51,4.1.33,3,False,4,4,4,4,4,4,4,4
1167,1050-51,4.4.42,3,False,4,4,4,3,3,5,3,4
1168,1050-51,3.2.30,3,False,4,3,3,3,3,3,2,3
1169,1050-51,4.3.40,3,False,5,4,4,3,4,4,4,4
1170,1050-51,3.3.31,3,False,4,4,3,4,3,4,3,3
1171,1050-51,3.3.32,3,False,4,4,4,4,3,4,3,5
1172,1050-51,2.3.23,3,False,4,4,3,5,4,4,5,4
1175,1050-51,1.1.3,3,False,4,4,4,4,3,4,4,3
1177,1050-51,1.2.5,3,False,4,4,3,4,3,3,3,4
1178,1050-51,2.3.23,3,False,4,4,4,4,4,4,4,4
1179,1050-51,4.4.42,3,False,4,4,4,4,4,4,4,4
1181,1050-51,4.4.44,3,False,4,4,3,3,3,4,4,3
1182,1050-51,2.2.19,3,False,5,5,4,4,4,4,4,4
1183,1050-51,3.1.28,3,False,5,4,5,5,5,4,5,4
1185,1050-51,4.3.41,3,False,3,3,3,3,2,4,4,2
1186,1050-51,4.1.33,3,False,4,4,4,5,4,4,4,4
1187,1050-51,4.4.44,3,False,4,3,3,3,4,4,3,3
1189,1050-51,4.4.43,3,False,4,4,4,4,4,5,5,4
1190,1050-51,3.2.30,3,False,4,3,3,3,3,4,3,3
1191,1050-51,4.3.41,3,False,4,4,4,3,3,3,4,4
1194,1050-51,1.4.10,3,False,5,5,5,5,5,5,5,5
1195,1050-51,2.1.17,3,False,4,4,4,5,4,4,3,4
1196,1050-51,1.5.13,3,False,4,3,3,3,4,3,2,3
1197,1050-51,1.1.1,3,False,5,4,5,5,4,4,4,4
1198,1050-51,2.2.18,3,False,3,4,3,2,3,3,3,2
1199,1050-51,2.3.23,3,False,3,4,3,4,3,3,4,4
1200,1050-51,4.1.33,3,False,3,4,3,4,3,3,3,3
1202,1050-51,2.1.17,3,False,5,4,4,4,3,4,4,5
1203,1050-51,2.2.20,3,False,4,5,4,4,2,3,3,4
1204,1050-51,2.3.22,3,False,4,4,4,4,3,4,4,4
1205,1050-51,1.5.13,3,False,4,4,3,3,4,4,4,3
1206,1050-51,2.3.21,3,False,3,4,3,4,3,4,4,3
1207,1050-51,4.1.33,3,False,4,4,4,4,4,4,4,4
1208,1050-51,2.1.17,3,False,4,4,4,4,3,4,4,4
1211,1050-51,4.3.39,3,False,4,3,4,4,3,4,3,3
1212,1050-51,2.2.20,3,False,5,3,3,3,4,3,3,3
1213,1050-51,4.1.34,3,False,3,3,3,3,3,3,3,3
1214,1050-51,1.1.1,3,False,4,4,4,5,4,4,5,4
1215,1050-51,1.5.13,3,False,4,4,4,5,4,4,5,4
1216,1050-51,4.2.37,3,False,4,5,4,4,4,4,4,4
1217,1050-51,2.2.18,3,False,4,3,3,3,4,4,4,3
1221,1050-51,1.3.7,3,False,4,3,3,4,3,4,2,3
1222,1050-51,3.1.27,3,False,4,3,3,3,3,4,3,3
1223,1050-51,1.1.1,3,False,3,3,2,3,3,3,4,2
1224,1050-51,2.1.17,3,False,3,3,3,3,2,4,4,3
1225,1050-51,4.1.35,3,False,4,4,4,4,4,4,5,5
1226,1050-51,2.3.22,3,False,4,4,4,4,4,4,4,3
1228,1050-51,1.3.7,3,False,5,4,4,4,4,4,4,5
1229,1050-51,4.3.40,3,False,3,4,4,4,4,4,3,4
1230,1050-51,4.1.34,3,False,3,4,4,5,5,4,5,5
1231,1050-51,4.1.33,3,False,4,4,4,4,4,5,4,4
1232,1050-51,4.4.42,3,False,4,4,4,4,3,4,4,4
1233,1050-51,3.2.29,3,False,3,3,3,3,3,4,3,3
1234,1050-51,4.3.41,3,False,4,4,4,5,4,3,3,4
1235,1050-51,4.3.39,3,False,4,4,4,4,4,5,4,5
1236,1050-51,4.4.44,3,False,5,4,4,4,4,4,3,3
1237,1050-51,2.1.17,3,False,4,4,3,3,3,3,3,3
1238,1050-51,4.2.37,3,False,4,4,5,4,4,5,5,4
1240,1050-51,4.3.40,3,False,4,4,4,4,4,3,4,4
1241,1050-51,2.2.18,3,False,5,5,4,4,4,5,5,4
1242,1050-51,2.4.25,3,False,4,4,4,4,3,3,5,4
1243,1050-51,2.3.22,3,False,3,3,3,4,3,3,3,3
1244,1050-51,1.1.3,3,False,3,3,3,3,3,4,4,3
1245,1050-51,2.4.24,3,False,5,5,5,4,4,4,4,5
1247,1050-51,4.3.39,3,False,3,4,3,4,3,4,3,3
1248,1050-51,4.3.40,3,False,4,4,3,3,3,3,4,3
1249,1050-51,4.2.37,3,False,4,4,4,4,4,3,4,4
1250,1050-51,4.4.43,3,False,4,4,4,4,3,4,4,3
1251,1050-51,4.3.41,3,False,5,5,4,3,4,5,5,4
1252,1050-51,2.2.19,3,False,4,4,4,3,4,5,4,4
1255,1050-51,1.2.6,3,False,4,3,4,3,4,4,4,4
1256,1050-51,4.2.38,3,False,4,3,4,4,4,4,4,5
1258,1050-51,4.2.36,3,False,5,4,5,5,4,4,4,4
1259,1050-51,4.3.39,3,False,4,4,4,5,4,3,3,4
1260,1050-51,4.2.37,3,False,3,4,4,4,3,4,3,4
1261,1050-51,4.1.35,3,False,4,4,3,4,4,4,4,4
1262,1050-51,3.1.27,3,False,5,4,3,4,4,3,3,4
1263,1050-51,4.4.44,3,False,5,5,4,4,4,4,4,4
1264,1050-51,2.1.15,3,False,4,4,3,3,3,3,4,3
1265,1050-51,2.2.20,3,False,5,5,3,4,4,4,4,4
1266,1050-51,2.1.15,3,False,4,4,3,3,4,5,5,4
1267,1050-51,1.2.5,3,False,4,4,4,4,4,3,4,4
1268,1050-51,1.5.14,3,False,5,4,4,5,4,4,4,5
1269,1050-51,1.2.4,3,False,4,3,3,4,3,3,3,3
1270,1050-51,4.4.42,3,False,4,4,4,5,4,4,5,4
1271,1050-51,1.2.4,3,False,5,4,4,4,4,4,4,4
1272,1050-51,2.4.25,3,False,4,3,4,4,4,4,4,4
1273,1050-51,4.1.35,3,False,3,3,3,3,3,4,3,3
1274,1050-51,2.1.17,3,False,4,4,4,3,3,3,3,3
1275,1050-51,1.2.6,3,False,4,5,5,5,5,4,5,5
1276,1050-51,2.2.18,3,False,4,4,4,4,3,4,4,4
1277,1050-51,1.3.8,3,False,5,5,4,4,2,4,4,3
1278,1050-51,1.5.14,3,False,4,4,5,4,4,4,4,4
1279,1050-51,2.1.16,3,False,5,5,3,3,3,4,4,3
1280,1050-51,1.1.3,3,False,4,4,4,4,3,4,4,4
1281,1050-51,3.2.30,3,False,4,4,4,4,4,3,3,4
1282,1050-51,1.2.6,3,False,4,4,4,4,4,4,4,5
1284,1050-51,4.3.39,3,False,4,4,4,4,2,3,4,4
1285,1050-51,1.2.5,3,False,5,5,4,4,4,4,4,4
1286,1050-51,4.3.39,3,False,4,3,4,4,4,3,3,4
1287,1050-51,2.3.23,3,False,4,4,4,4,4,5,3,5
1288,1050-51,3.2.30,3,False,4,3,5,4,4,3,3,3
1289,1050-51,4.2.37,3,False,4,4,4,4,4,5,5,4
1290,1050-51,1.2.4,3,False,5,5,4,4,4,4,3,4
1291,1050-51,1.2.5,3,False,4,4,3,3,3,4,4,4
1292,1050-51,1.1.3,3,False,4,3,3,3,3,3,3,2
1293,1050-51,3.3.32,3,False,4,4,4,4,4,4,5,5
1294,1050-51,2.3.23,3,False,5,4,4,3,3,4,3,4
1295,1050-51,1.3.7,3,False,4,4,4,4,4,5,4,4
1296,1050-51,3.2.29,3,False,4,4,4,3,3,3,4,4
1297,1050-51,3.2.30,3,False,3,4,4,4,3,4,3,3
1300,1050-51,2.3.23,3,False,4,4,4,4,4,4,5,4
1303,1050-51,1.3.9,3,False,4,4,4,4,4,5,4,5
1305,1050-51,3.3.32,3,False,5,4,4,4,4,4,5,5
1306,1050-51,2.2.18,3,False,4,3,3,4,3,4,4,3
1307,1050-51,1.1.1,3,False,4,3,4,3,3,3,4,3
1308,1050-51,1.1.3,3,False,3,3,3,4,4,3,4,4
1309,1050-51,3.2.29,3,False,3,3,4,5,4,4,4,4
1310,1050-51,4.1.33,3,False,4,4,4,4,4,4,4,5
1311,1050-51,2.1.17,3,False,4,3,3,4,3,4,3,3
1312,1050-51,2.1.15,3,False,5,5,5,4,5,5,5,5
1314,1050-51,1.1.2,3,False,3,4,3,4,3,4,4,3
1315,1050-51,1.1.1,3,False,4,4,4,4,3,4,5,4
1316,1050-51,4.4.43,3,False,5,4,4,4,5,4,5,5
1317,1050-51,4.1.34,3,False,5,5,4,5,5,5,4,5
1318,1050-51,4.1.34,3,False,3,3,4,3,3,3,3,3
1319,1050-51,1.2.5,3,False,4,4,4,3,3,3,4,4
1320,1050-51,2.3.23,3,False,4,5,5,4,4,4,5,4
1321,1050-51,4.4.43,3,False,5,5,4,4,4,4,4,4
1322,1050-51,1.5.14,3,False,4,5,5,5,5,3,5,5
1323,1050-51,2.1.17,3,False,3,4,3,3,3,4,4,4
1325,1050-51,3.2.30,3,False,3,4,3,4,3,3,4,3
1326,1050-51,4.3.40,3,False,4,4,4,4,3,4,4,5
1329,1050-51,4.4.43,3,False,4,4,3,3,3,4,4,3
1331,1050-51,4.3.40,3,False,4,4,4,5,4,4,4,5
1332,1050-51,2.4.25,3,False,4,4,4,4,3,4,4,3
1333,1050-51,2.1.16,3,False,4,4,3,4,3,4,4,4
1334,1050-51,1.5.13,3,False,4,4,4,5,4,4,4,4
1335,1050-51,1.5.12,3,False,4,4,3,3,3,3,3,3
1337,1050-51,4.4.42,3,False,4,4,4,4,4,4,4,5
1338,1050-51,3.1.28,3,False,5,5,4,5,4,4,4,5
1339,1050-51,2.3.23,3,False,4,4,4,4,4,5,4,4
1340,1050-51,2.3.23,3,False,5,4,4,4,4,4,3,5
1341,1050-51,4.3.39,3,False,4,5,4,5,4,4,4,4
1342,1050-51,4.4.44,3,False,4,4,4,4,4,4,3,4
1344,1050-51,4.3.41,3,False,4,4,4,3,4,3,4,4
1346,1050-51,3.2.30,3,False,5,5,4,4,4,4,4,5
1347,1050-51,2.3.23,3,False,3,4,4,4,3,4,3,3
1348,1050-51,1.1.2,3,False,4,5,4,4,3,4,4,4
1349,1050-51,2.4.25,3,False,4,4,4,4,4,4,3,4
1351,1050-51,4.3.40,3,False,4,4,4,4,4,4,4,4
1352,1050-51,2.4.25,3,False,3,4,4,4,3,4,4,4
1353,1050-51,1.1.3,3,False,5,5,5,4,5,5,5,5
1354,1050-51,4.3.41,3,False,5,5,3,5,4,5,5,4
1356,1050-51,4.1.34,3,False,4,4,4,4,5,3,4,4
1358,1050-51,1.1.3,3,False,4,4,4,4,4,4,5,4
1359,1050-51,3.2.30,3,False,5,4,4,4,4,5,5,5
1360,1050-51,3.3.31,3,False,5,4,5,4,4,4,3,4
1361,1050-51,4.3.40,3,False,4,4,4,4,3,4,3,3
1363,1050-51,1.5.12,3,False,3,4,3,4,4,4,4,3
1364,1050-51,3.2.29,3,False,4,3,4,4,3,4,3,4
1365,1050-51,4.2.38,3,False,4,3,3,4,4,4,3,3
1366,1050-51,2.2.18,3,False,3,3,3,3,3,3,3,3
1368,1050-51,2.3.21,3,False,4,3,3,3,3,3,3,3
1370,1050-51,1.2.4,3,False,4,4,4,4,4,4,4,4
1371,1050-51,4.2.36,3,False,4,4,4,4,4,4,3,4
1372,1050-51,4.3.41,3,False,5,5,4,4,4,4,4,4
1373,1050-51,2.1.15,3,False,5,5,5,4,5,5,5,5
1374,1050-51,4.3.41,3,False,5,5,4,5,5,5,4,5
1376,1050-51,4.2.37,3,False,4,4,5,4,4,4,4,4
1379,1050-51,3.2.29,3,False,3,4,4,3,2,4,3,4
1380,1050-51,2.3.21,3,False,4,4,4,4,4,4,3,4
1381,1050-51,1.1.2,3,False,5,5,5,5,4,4,5,5
1382,1050-51,3.3.32,3,False,4,4,3,3,3,4,4,3
1383,1050-51,4.1.33,3,False,5,4,4,5,5,4,4,5
1384,1050-51,4.3.41,3,False,5,4,4,4,4,4,4,4
1385,1050-51,1.1.3,3,False,4,4,4,3,3,4,4,4
1387,1050-51,2.1.17,3,False,4,4,4,3,3,4,4,4
1388,1050-51,3.1.27,3,False,4,4,4,5,4,5,4,5
1390,1050-51,4.1.34,3,False,5,4,4,5,5,4,4,4
1391,1050-51,2.2.18,3,False,4,4,5,4,4,4,3,4
1393,1050-51,1.4.11,3,False,3,3,2,3,3,4,4,3
1394,1050-51,2.1.17,3,False,4,4,3,3,3,4,4,3
1395,1050-51,2.3.21,3,False,5,5,4,4,4,4,4,5
1396,1050-51,4.1.34,3,False,4,3,4,4,3,4,4,3
1398,1050-51,4.1.33,3,False,4,3,4,4,4,3,3,4
1401,1050-51,2.3.23,3,False,4,5,4,4,3,4,4,4
1402,1050-51,2.1.17,3,False,5,4,5,5,5,5,4,5
1404,1050-51,2.1.17,3,False,4,4,3,4,4,4,4,4
1405,1050-51,1.2.5,3,False,4,4,3,5,3,4,3,4
1406,1050-51,2.2.19,3,False,3,3,4,4,3,3,3,3
1407,1050-51,4.3.41,3,False,4,4,4,4,4,4,4,4
1408,1050-51,4.1.35,3,False,5,4,4,3,4,3,3,4
1409,1050-51,1.2.4,3,False,3,4,3,2,3,3,4,2
1413,1050-51,3.3.31,3,False,5,5,5,4,4,4,4,5
1414,1050-51,3.3.31,3,False,4,4,4,4,4,4,4,3
1415,1050-51,4.4.44,3,False,4,3,3,4,4,3,4,4
1418,1050-51,3.1.27,3,False,4,5,4,5,4,4,4,4
1421,1050-51,2.1.17,3,False,4,4,4,4,3,4,5,3
1422,1050-51,2.3.21,3,False,5,4,3,5,5,4,4,5
1423,1050-51,3.2.30,3,False,5,5,3,4,4,4,4,4
1424,1050-51,4.3.41,3,False,5,4,4,4,4,4,4,4
1426,1050-51,2.1.16,3,False,5,5,4,5,3,4,4,4
1427,1050-51,4.1.33,3,False,4,4,3,4,4,3,4,3
1428,1050-51,4.3.39,3,False,4,4,4,3,4,4,4,4
1429,1050-51,2.1.17,3,False,5,4,3,4,4,3,5,3
1431,1050-51,2.2.20,3,False,4,4,4,4,4,3,4,4
1433,1050-51,1.5.12,3,False,4,5,4,4,3,3,4,4
1434,1050-51,2.4.25,3,False,4,3,4,4,3,4,3,4
1436,1050-51,4.4.42,3,False,4,4,3,4,3,4,3,4
1439,1050-51,1.1.1,3,False,4,4,4,4,4,4,4,4
1440,1050-51,1.3.8,3,False,4,4,4,4,4,4,4,4
1441,1050-51,2.2.19,3,False,5,5,4,5,4,5,4,5
1445,1050-51,1.5.12,3,False,4,4,4,4,4,3,4,3
1446,1050-51,1.3.8,3,False,4,4,4,4,4,5,4,3
1447,1050-51,3.3.32,3,False,5,3,4,4,4,4,3,4
1448,1050-51,4.4.43,3,False,3,4,4,4,3,3,4,3
1450,1050-51,2.1.15,3,False,4,5,5,5,4,4,4,5
1451,1050-51,3.2.29,3,False,4,4,3,3,2,3,2,3
1453,1050-51,4.1.34,3,False,4,4,5,4,4,4,4,4
1455,1050-51,1.1.2,3,False,4,4,4,4,3,4,4,4
1456,1050-51,1.3.9,3,False,5,4,3,4,4,4,4,4
1457,1050-51,4.1.33,3,False,4,3,4,4,4,4,4,4
1458,1050-51,3.2.30,3,False,5,5,5,4,5,4,5,5
1460,1050-51,2.1.17,3,False,5,4,4,5,4,4,4,4
1462,1050-51,1.1.1,3,False,3,4,4,4,3,4,4,3
1463,1050-51,2.2.19,3,False,3,4,3,3,4,3,4,4
1464,1050-51,2.2.19,3,False,4,3,3,4,4,4,3,4
1465,1050-51,4.3.39,3,False,5,5,5,5,4,5,4,5
1466,1050-51,2.2.19,3,False,4,4,4,4,4,3,3,4
1468,1050-51,4.4.42,3,False,3,4,3,3,4,4,3,3
1469,1050-51,2.4.24,3,False,3,4,5,4,3,3,4,4
1470,1050-51,2.4.25,3,False,4,5,4,5,5,5,4,5
1471,1050-51,4.3.39,3,False,5,4,4,5,5,5,4,5
1473,1050-51,4.1.33,3,False,5,4,5,5,4,5,4,4
1474,1050-51,4.4.43,3,False,3,3,3,4,3,3,4,3
1475,1050-51,2.1.16,3,False,4,4,4,4,4,4,4,4
1476,1050-51,4.4.44,3,False,4,4,3,5,4,4,4,4
1477,1050-51,2.3.21,3,False,5,4,4,4,4,4,4,4
1478,1050-51,4.1.33,3,False,4,4,5,5,4,5,4,5
1479,1050-51,2.4.25,3,False,4,3,3,3,3,3,3,4
1480,1050-51,4.2.38,3,False,4,4,3,2,3,3,4,3
1481,1050-51,1.3.9,3,False,4,5,3,4,3,4,4,4
1482,1050-51,1.2.4,3,False,5,4,4,4,4,4,4,5
1483,1050-51,3.3.31,3,False,4,4,3,3,3,4,4,3
1484,1050-51,2.4.24,3,False,5,5,5,4,4,4,4,4
1485,1050-51,3.3.32,3,False,3,4,3,4,4,4,3,3
1487,1050-51,4.3.41,3,False,4,5,5,5,4,4,5,4
1488,1050-51,1.5.12,3,False,5,4,4,4,4,4,3,4
1489,1050-51,1.1.3,3,False,4,3,3,3,3,4,4,3
1492,1050-51,4.4.42,3,False,4,4,3,4,3,4,3,3
1493,1050-51,1.3.9,3,False,5,5,4,4,4,5,5,5
1494,1050-51,1.2.6,3,False,4,3,4,4,3,3,3,3
1496,1050-51,2.3.23,3,False,4,4,4,4,4,4,4,4
1497,1050-51,4.1.34,3,False,5,5,4,4,4,4,4,5
1498,1050-51,3.2.29,3,False,4,3,4,3,4,3,4,3
1499,1050-51,4.2.38,3,False,4,5,4,4,4,5,4,5
